dataset,gloss,num_samples,mean_frames,std_frames,sequence_length_variance
ASL,prefer,3.0,69.33333333333333,13.199326582148888,174.22222222222226
VSL,buổi tối,3.0,94.33333333333331,13.199326582148888,174.22222222222226
ASL,feedback,6.0,66.66666666666667,13.199326582148885,174.22222222222217
ASL,laugh,11.0,66.27272727272727,13.19842214461403,174.198347107438
ASL,middle,7.0,73.0,13.180071536766624,173.71428571428572
ASL,reply,4.0,70.5,13.162446581088185,173.25
ASL,rehearse,7.0,69.28571428571429,13.12265528133133,172.20408163265304
ASL,lady,5.0,70.6,13.108775686539152,171.84
ASL,international,3.0,79.33333333333333,13.097921802925669,171.55555555555557
ASL,interpreter,5.0,71.4,13.093509842666329,171.44
ASL,choice,8.0,67.5,13.028814220795384,169.75
VSL,gỗ,3.0,96.33333333333331,13.02134998974974,169.55555555555554
ASL,politics,6.0,67.16666666666667,13.01814972345234,169.47222222222223
VSL,Tết Dương,2.0,94.0,13.0,169.0
ASL,each,4.0,67.5,12.99038105676658,168.75
ASL,legal,4.0,67.5,12.99038105676658,168.75
ASL,bottom,8.0,67.75,12.968712349342937,168.1875
ASL,squirrel,6.0,69.16666666666667,12.966838045139951,168.13888888888889
VSL,tự lập,3.0,77.0,12.96148139681572,168.0
ASL,take turns,7.0,70.57142857142857,12.959906777190543,167.9591836734694
ASL,heaven,5.0,67.2,12.952219886953742,167.76
ASL,nurse,6.0,71.0,12.935738607954836,167.33333333333334
ASL,sympathy,4.0,83.25,12.910751333675355,166.6875
ASL,swimsuit,5.0,82.4,12.90891165048394,166.64
ASL,replace,5.0,71.8,12.905812643921342,166.56
ASL,breathe,6.0,66.16666666666667,12.902411488641269,166.4722222222222
ASL,spin,8.0,64.875,12.89803764143988,166.359375
ASL,anniversary,5.0,77.4,12.89340916902896,166.24000000000004
ASL,angle,6.0,68.83333333333333,12.889487533990204,166.13888888888889
ASL,ceiling,6.0,72.5,12.86791876463841,165.58333333333334
ASL,assume,4.0,69.0,12.864680330268609,165.5
VSL,con bê,3.0,86.0,12.83225103661344,164.66666666666666
ASL,pressure,5.0,69.6,12.8,163.83999999999995
ASL,put off,5.0,71.8,12.796874618437112,163.76
ASL,title,5.0,68.0,12.790621564255586,163.6
ASL,november,5.0,68.2,12.781236246936365,163.36
ASL,soap,7.0,69.85714285714286,12.7775312999988,163.26530612244898
ASL,napkin,7.0,66.14285714285714,12.766346064427935,162.97959183673467
ASL,boast,4.0,74.5,12.737739202856996,162.25
VSL,ngày giỗ tổ Hùng Vương (âm lịch 10_3),3.0,146.0,12.727922061357855,162.0
VSL,quả dừa,3.0,74.0,12.727922061357855,162.0
VSL,ung thư,3.0,84.0,12.727922061357855,162.0
ASL,experience,7.0,73.28571428571429,12.713483120735424,161.63265306122452
ASL,bald,7.0,66.14285714285714,12.665234433886573,160.4081632653061
ASL,cochlear implant,7.0,67.85714285714286,12.653949935873456,160.12244897959184
ASL,large,7.0,69.28571428571429,12.6345816338027,159.63265306122452
ASL,tale,6.0,69.33333333333333,12.631530214330946,159.55555555555557
ASL,singer,4.0,76.0,12.569805089976535,158.0
ASL,temple,6.0,67.66666666666667,12.565384549980507,157.88888888888889
ASL,not yet,4.0,67.25,12.55736835487436,157.6875
ASL,priority,4.0,67.25,12.55736835487436,157.6875
VSL,mùa xuân,3.0,90.33333333333331,12.552113589175152,157.55555555555554
ASL,pants,8.0,69.0,12.519984025548917,156.75
ASL,theater,4.0,72.5,12.519984025548917,156.75
ASL,watch,8.0,69.5,12.509996003196804,156.5
ASL,nervous,7.0,67.42857142857143,12.499795916701348,156.24489795918367
ASL,cabinet,5.0,67.2,12.496399481450648,156.16
ASL,information,7.0,69.14285714285714,12.494896917525642,156.1224489795918
ASL,quiet,7.0,67.28571428571429,12.486727647664091,155.9183673469388
ASL,explain,7.0,71.28571428571429,12.48672764766409,155.91836734693877
ASL,bully,6.0,75.33333333333333,12.485547200218695,155.88888888888889
VSL,nhập ngũ,3.0,100.66666666666669,12.472191289246473,155.55555555555557
ASL,problem,9.0,68.66666666666667,12.445436468396313,154.88888888888889
ASL,world,6.0,69.66666666666667,12.445436468396313,154.88888888888889
ASL,brag,6.0,68.66666666666667,12.391753530294071,153.55555555555557
ASL,chain,7.0,68.71428571428571,12.38333310443962,153.3469387755102
ASL,boxing,4.0,71.75,12.376893794486564,153.1875
VSL,Thừa Thiên – Huế,3.0,84.33333333333333,12.364824660660938,152.88888888888889
ASL,professor,5.0,70.0,12.345039489608771,152.4
ASL,quit,7.0,68.28571428571429,12.33710183279092,152.20408163265304
ASL,practice,9.0,67.44444444444444,12.311793001572934,151.58024691358025
ASL,president,9.0,70.11111111111111,12.305775016854165,151.4320987654321
ASL,less,5.0,72.8,12.30284519938376,151.36
ASL,sleep,6.0,71.0,12.30176139149729,151.33333333333334
ASL,surgeon,3.0,75.66666666666667,12.283683848458852,150.88888888888889
VSL,bột màu,3.0,99.66666666666669,12.283683848458852,150.88888888888889
VSL,chăn nuôi,3.0,107.66666666666669,12.283683848458852,150.88888888888889
ASL,butterfly,5.0,69.0,12.263767773404714,150.4
ASL,paragraph,5.0,69.0,12.263767773404714,150.4
VSL,dỗi,3.0,77.33333333333333,12.256517540566824,150.22222222222223
ASL,new york,4.0,73.25,12.234684303242156,149.6875
ASL,look for,3.0,74.33333333333333,12.229290885229426,149.55555555555554
ASL,affect,6.0,69.33333333333333,12.202003478482084,148.88888888888889
VSL,con cọp,3.0,89.0,12.19289410544792,148.66666666666666
ASL,internet,8.0,70.875,12.190544491531131,148.609375
ASL,pity,5.0,72.8,12.188519188154071,148.56
ASL,normal,5.0,70.4,12.17538500417954,148.23999999999998
ASL,moose,4.0,67.0,12.12435565298214,147.0
ASL,player,4.0,67.0,12.12435565298214,147.0
VSL,cháu họ,3.0,118.33333333333331,12.119772641798562,146.88888888888889
ASL,rest,6.0,68.0,12.096831541082704,146.33333333333334
ASL,leak,5.0,73.2,12.08966500776593,146.16
ASL,sometimes,5.0,75.6,12.076423311560422,145.84
ASL,who,14.0,65.42857142857143,12.05175912301535,145.2448979591837
ASL,tender,6.0,73.66666666666667,12.050818321683478,145.2222222222222
ASL,quality,5.0,74.6,12.026637102698327,144.64
ASL,sequence,5.0,73.8,12.006664815842909,144.16000000000005
ASL,public,5.0,66.0,12.0,144.0
VSL,thêu,2.0,101.0,12.0,144.0
VSL,điều hòa,2.0,124.0,12.0,144.0
ASL,no,11.0,64.45454545454545,11.99517809457872,143.88429752066116
ASL,pure,4.0,70.75,11.986972094736853,143.6875
ASL,past,9.0,68.33333333333333,11.907047399661169,141.77777777777777
ASL,compete,4.0,71.25,11.903255857117411,141.6875
ASL,slave,6.0,68.5,11.89887949906769,141.58333333333334
VSL,mùa hè,3.0,78.33333333333333,11.897712198383164,141.55555555555557
ASL,insect,5.0,71.8,11.889491158161478,141.36
ASL,forest,7.0,69.71428571428571,11.888941869464675,141.3469387755102
ASL,student,8.0,69.625,11.863151984190374,140.734375
ASL,librarian,4.0,81.25,11.861176164276458,140.6875
ASL,health,6.0,70.33333333333333,11.855612829185826,140.55555555555557
ASL,other,5.0,72.4,11.842297074469968,140.23999999999998
ASL,forgive,5.0,66.4,11.825396399275585,139.83999999999995
ASL,chemical,5.0,78.8,11.82201336490532,139.76
ASL,worker,5.0,72.0,11.815244390193545,139.6
ASL,message,5.0,72.8,11.7881296226331,138.95999999999998
VSL,anh ruột,3.0,102.33333333333331,11.785113019775793,138.88888888888889
VSL,cháu gái,3.0,87.33333333333333,11.785113019775793,138.88888888888889
VSL,môn Lịch sử,3.0,93.33333333333331,11.785113019775793,138.88888888888889
VSL,xà phòng giặt,3.0,105.66666666666669,11.785113019775793,138.88888888888889
ASL,chocolate,6.0,71.5,11.772142257606868,138.58333333333334
ASL,peaceful,7.0,68.57142857142857,11.76990281374056,138.53061224489798
ASL,coffee,7.0,68.71428571428571,11.731694381513034,137.6326530612245
ASL,husband,7.0,68.28571428571429,11.731694381513034,137.6326530612245
VSL,màu xanh da trời,3.0,84.66666666666667,11.728408057172787,137.55555555555554
ASL,use,5.0,71.4,11.723480711802276,137.44
ASL,nice,6.0,72.66666666666667,11.71418892720372,137.22222222222223
VSL,thương yêu,6.0,95.83333333333331,11.71063144706078,137.13888888888889
ASL,except,5.0,72.4,11.706408501329518,137.04
ASL,manager,5.0,72.4,11.706408501329518,137.04
ASL,live,6.0,70.16666666666667,11.6963907063485,136.80555555555554
ASL,ahead,4.0,66.75,11.691342951089922,136.6875
ASL,language,10.0,65.6,11.680753400359071,136.44
ASL,establish,5.0,73.4,11.672189169131896,136.23999999999998
ASL,bracelet,7.0,67.28571428571429,11.658403293201808,135.91836734693877
ASL,sour,7.0,67.42857142857143,11.647895491794005,135.67346938775512
ASL,give,10.0,67.0,11.636150566231086,135.4
ASL,sleepy,5.0,67.8,11.634431657799189,135.36
VSL,châm cứu,3.0,104.33333333333331,11.61416759345623,134.88888888888889
ASL,become,5.0,65.8,11.6,134.56
ASL,spider,6.0,67.33333333333333,11.599808427536878,134.55555555555557
ASL,slice,4.0,68.25,11.583932838203095,134.1875
ASL,procrastinate,7.0,70.0,11.575836902790224,134.0
ASL,pride,5.0,68.4,11.568923891183656,133.84
ASL,science,7.0,80.71428571428571,11.559959042367948,133.6326530612245
VSL,báo (con báo),3.0,95.66666666666669,11.55662388223981,133.55555555555554
ASL,k,4.0,70.25,11.54068888758379,133.1875
ASL,neighbor,7.0,68.85714285714286,11.519282857496831,132.69387755102042
ASL,printer,6.0,70.66666666666667,11.513277359447027,132.55555555555554
ASL,movie,5.0,68.0,11.50651989091402,132.4
ASL,car,7.0,66.42857142857143,11.49977816999892,132.24489795918367
ASL,project,7.0,70.85714285714286,11.494452965652252,132.12244897959184
ASL,wander,5.0,73.8,11.478675881825394,131.76
ASL,environment,11.0,68.36363636363636,11.46752511361562,131.50413223140495
ASL,loan,3.0,70.0,11.430952132988164,130.66666666666666
ASL,member,5.0,66.2,11.42628548566856,130.56
ASL,maybe,6.0,69.66666666666667,11.426091000668409,130.55555555555554
ASL,notice,6.0,68.83333333333333,11.407843305765068,130.13888888888889
ASL,center,7.0,65.71428571428571,11.39817386018211,129.91836734693877
ASL,voice,9.0,65.11111111111111,11.357273190382788,128.98765432098764
ASL,tennis,6.0,72.83333333333333,11.34925352415548,128.80555555555554
ASL,search,5.0,70.0,11.331372379372237,128.4
ASL,tooth,6.0,68.0,11.32843031197762,128.33333333333334
ASL,our,4.0,67.5,11.324751652906125,128.25
VSL,bạn trai,3.0,94.0,11.31370849898476,128.0
VSL,dân tộc thiểu số,3.0,83.0,11.31370849898476,128.0
VSL,không muốn,3.0,68.0,11.31370849898476,128.0
ASL,danger,5.0,68.6,11.306635220082056,127.84
ASL,smooth,5.0,68.6,11.306635220082056,127.84
ASL,plan,7.0,67.14285714285714,11.306490821376787,127.83673469387756
ASL,triangle,6.0,72.5,11.29527924990495,127.58333333333331
ASL,operate,6.0,68.5,11.280514172678478,127.25
ASL,lion,5.0,69.2,11.267652816802618,126.96
VSL,ngày tháng,3.0,102.33333333333331,11.2644968324772,126.8888888888889
ASL,arizona,4.0,66.5,11.258330249197702,126.75
ASL,whale,6.0,69.5,11.250925887825112,126.58333333333331
ASL,profit,4.0,70.75,11.211043662389333,125.6875
ASL,change,12.0,70.33333333333333,11.20515754264774,125.55555555555554
ASL,then,5.0,65.6,11.2,125.43999999999998
ASL,work,10.0,65.2,11.187493016757596,125.16
ASL,secret,8.0,66.375,11.179641094418011,124.984375
ASL,straw,7.0,68.85714285714286,11.166641283350174,124.69387755102044
ASL,shirt,12.0,71.66666666666667,11.16044602852214,124.5555555555556
ASL,motor,5.0,79.6,11.128342194594843,123.84
ASL,chop,7.0,69.14285714285714,11.128195482371684,123.83673469387756
ASL,inform,9.0,65.0,11.115554667022044,123.55555555555556
ASL,pain,5.0,65.8,11.106754701531855,123.36
ASL,pencil,5.0,68.2,11.106754701531855,123.36
ASL,independent,7.0,67.28571428571429,11.093296376181245,123.06122448979592
ASL,energy,6.0,70.0,11.090536506409418,123.0
ASL,bowl,6.0,68.5,11.071735786828247,122.58333333333331
ASL,socks,6.0,71.83333333333333,11.06671686735602,122.4722222222222
ASL,battle,4.0,69.5,11.05667219374799,122.25
ASL,bear,7.0,65.28571428571429,11.041665062251198,121.91836734693877
ASL,special,8.0,69.0,11.034038245356957,121.75
ASL,museum,5.0,66.0,11.027239001672177,121.6
ASL,scan,3.0,73.33333333333333,11.025223605694151,121.55555555555556
ASL,lift,6.0,71.0,11.015141094572204,121.33333333333331
ASL,analyze,8.0,66.25,11.008519428152,121.1875
VSL,quả điều,2.0,114.0,11.0,121.0
VSL,bón phân,3.0,75.66666666666667,10.96458946893235,120.2222222222222
ASL,awkward,7.0,66.85714285714286,10.96003873075236,120.12244897959184
ASL,cloud,8.0,67.625,10.942320366357402,119.734375
ASL,mechanic,6.0,67.33333333333333,10.934146311237816,119.55555555555556
ASL,art,7.0,66.71428571428571,10.91151797367332,119.0612244897959
ASL,water,9.0,69.77777777777777,10.90135341014314,118.83950617283948
ASL,rabbit,8.0,69.0,10.897247358851684,118.75
ASL,law,7.0,66.0,10.889050857234002,118.57142857142856
ASL,mix,6.0,70.66666666666667,10.888321980707383,118.55555555555556
ASL,audiologist,4.0,74.5,10.874281585465774,118.25
ASL,lipstick,4.0,70.5,10.874281585465774,118.25
ASL,sin,4.0,70.25,10.871407452579447,118.1875
ASL,boil,4.0,70.0,10.862780491200215,118.0
ASL,japan,7.0,69.14285714285714,10.855262995150213,117.83673469387756
ASL,switzerland,6.0,69.66666666666667,10.842303978193728,117.55555555555556
ASL,fingerspell,3.0,67.66666666666667,10.842303978193728,117.55555555555554
VSL,ban đêm,3.0,97.66666666666669,10.842303978193728,117.55555555555554
VSL,buổi sáng,3.0,96.66666666666669,10.842303978193728,117.55555555555554
VSL,tiếng Anh,3.0,75.66666666666667,10.842303978193728,117.55555555555554
VSL,tìm hiểu,3.0,91.33333333333331,10.842303978193728,117.55555555555554
VSL,vẫn,3.0,89.66666666666667,10.842303978193728,117.55555555555554
VSL,yêu mến (yêu quí),3.0,101.33333333333331,10.842303978193728,117.55555555555554
ASL,tent,8.0,64.375,10.839020942871178,117.484375
ASL,poverty,4.0,66.25,10.825317547305485,117.1875
ASL,surrender,4.0,66.25,10.825317547305485,117.1875
ASL,bread,7.0,69.42857142857143,10.821369636803214,117.10204081632652
ASL,process,4.0,73.25,10.80219885023415,116.6875
ASL,ten,5.0,65.4,10.8,116.64
ASL,toothbrush,5.0,65.4,10.8,116.64
ASL,policeman,5.0,69.0,10.788883167408942,116.4
ASL,flood,4.0,73.5,10.781929326423912,116.25
ASL,vague,4.0,69.75,10.779030568655047,116.1875
ASL,year,10.0,65.2,10.777754868245983,116.16
ASL,patient,7.0,65.57142857142857,10.74186925548998,115.38775510204084
ASL,apple,11.0,64.72727272727273,10.73728346456156,115.28925619834708
ASL,hour,7.0,66.14285714285714,10.722853717025831,114.9795918367347
ASL,chat,9.0,66.33333333333333,10.718623460542352,114.88888888888889
ASL,promote,4.0,70.5,10.712142642814277,114.75
ASL,library,5.0,77.4,10.70700705145934,114.64
ASL,important,8.0,68.375,10.699737146304107,114.484375
ASL,leaf,6.0,72.5,10.673175097723576,113.91666666666669
ASL,artist,5.0,70.2,10.665833300778706,113.76
ASL,rude,6.0,67.83333333333333,10.652334120849863,113.47222222222224
ASL,prove,5.0,68.6,10.650821564555478,113.44
ASL,canada,7.0,68.85714285714286,10.642617446965245,113.265306122449
ASL,author,4.0,68.25,10.638961415476606,113.1875
ASL,appetite,5.0,65.8,10.628264204469138,112.96
ASL,sticky,5.0,65.8,10.628264204469138,112.96
ASL,pink,9.0,64.0,10.624918300339484,112.88888888888889
ASL,text,6.0,65.5,10.610529361598005,112.58333333333331
ASL,sculpture,6.0,65.66666666666667,10.593499054713805,112.22222222222224
ASL,teacher,8.0,66.75,10.580051984749414,111.9375
ASL,meat,8.0,69.25,10.556396165358706,111.4375
ASL,gossip,6.0,71.66666666666667,10.54619467970425,111.22222222222224
ASL,wait,10.0,69.0,10.545141061171254,111.2
ASL,weigh,3.0,70.66666666666667,10.530379332620877,110.88888888888889
ASL,pig,7.0,64.28571428571429,10.497813183356476,110.20408163265306
ASL,man,12.0,66.75,10.481133844516378,109.85416666666669
ASL,measure,7.0,67.14285714285714,10.48030222340356,109.83673469387756
ASL,sausage,4.0,67.0,10.464224768228174,109.5
ASL,admire,5.0,66.2,10.457533169921096,109.36
ASL,phrase,6.0,72.66666666666667,10.450943604393922,109.22222222222224
ASL,attitude,7.0,66.28571428571429,10.443238218569752,109.06122448979592
ASL,june,5.0,74.6,10.44222198576529,109.04
ASL,physics,6.0,70.33333333333333,10.418999738725187,108.55555555555556
ASL,support,6.0,71.83333333333333,10.41499986664533,108.47222222222224
ASL,lazy,6.0,71.83333333333333,10.414999866645328,108.4722222222222
ASL,orange,10.0,66.6,10.413452837555852,108.44
ASL,freeze,7.0,69.0,10.406042200842466,108.28571428571428
ASL,aunt,7.0,64.57142857142857,10.404080832018929,108.24489795918367
ASL,vote,8.0,68.75,10.40132203135736,108.1875
ASL,admit,5.0,65.2,10.4,108.16
ASL,common sense,5.0,68.2,10.4,108.16
ASL,muscle,5.0,65.2,10.4,108.16
ASL,both,6.0,71.33333333333333,10.386957633921922,107.8888888888889
ASL,clean,7.0,66.28571428571429,10.37461580306589,107.6326530612245
ASL,waiter,3.0,67.33333333333333,10.370899457402697,107.55555555555556
VSL,chị họ,3.0,129.66666666666666,10.370899457402697,107.55555555555554
ASL,necklace,9.0,68.11111111111111,10.343483664655135,106.98765432098764
ASL,square,5.0,70.8,10.342146779078318,106.96
ASL,later,12.0,64.41666666666667,10.339715770862478,106.90972222222224
ASL,bookstore,4.0,77.5,10.307764064044152,106.25
ASL,ill,4.0,72.5,10.307764064044152,106.25
ASL,peace,4.0,72.5,10.307764064044152,106.25
ASL,service,7.0,67.57142857142857,10.307516575741396,106.24489795918366
ASL,liability,5.0,68.2,10.283968105745954,105.76000000000002
ASL,rather,4.0,69.0,10.27131929208707,105.5
ASL,swallow,7.0,69.57142857142857,10.26585384184096,105.38775510204084
ASL,confront,6.0,66.66666666666667,10.257788368952744,105.2222222222222
ASL,soup,6.0,68.66666666666667,10.24152766382481,104.88888888888889
ASL,here,7.0,65.42857142857143,10.237984495525096,104.81632653061226
ASL,earth,6.0,67.16666666666667,10.237458451957478,104.8055555555556
ASL,paint,7.0,65.71428571428571,10.23599092438449,104.77551020408164
ASL,swim,4.0,70.0,10.222524150130436,104.5
ASL,fact,6.0,72.33333333333333,10.208928554075705,104.2222222222222
ASL,mock,3.0,70.0,10.198039027185567,104.0
ASL,monkey,7.0,66.14285714285714,10.176002182004645,103.55102040816324
ASL,actor,6.0,67.83333333333333,10.172129679778086,103.47222222222224
ASL,come,6.0,66.83333333333333,10.172129679778086,103.47222222222224
ASL,wristwatch,6.0,67.16666666666667,10.172129679778086,103.47222222222224
ASL,serious,6.0,66.83333333333333,10.172129679778086,103.4722222222222
ASL,painter,5.0,78.4,10.170545708072895,103.44
ASL,geometry,5.0,67.8,10.166612021711067,103.36
ASL,type,5.0,65.8,10.166612021711067,103.36
ASL,race,6.0,65.5,10.161200716450788,103.25
ASL,talk,7.0,64.14285714285714,10.147886077244594,102.9795918367347
ASL,move,10.0,63.9,10.143470806385752,102.89
ASL,pass,7.0,67.28571428571429,10.123724409443756,102.48979591836736
ASL,jump,6.0,65.66666666666667,10.094002619817813,101.88888888888889
ASL,party,9.0,66.55555555555556,10.089720964219104,101.80246913580248
ASL,bring,8.0,67.75,10.084022015049351,101.6875
ASL,build,6.0,66.66666666666667,10.044346115546242,100.88888888888889
ASL,building,6.0,69.33333333333333,10.044346115546242,100.88888888888889
ASL,better,5.0,65.0,10.0,100.0
ASL,candidate,5.0,65.0,10.0,100.0
ASL,clueless,5.0,65.0,10.0,100.0
ASL,major,5.0,65.0,10.0,100.0
ASL,chase,6.0,64.66666666666667,9.994442900376631,99.88888888888889
ASL,once,5.0,68.6,9.991996797437436,99.84
ASL,vomit,9.0,68.11111111111111,9.982701086762756,99.65432098765432
ASL,simple,5.0,67.8,9.96794863550169,99.36
ASL,comma,4.0,65.75,9.959292143521044,99.1875
ASL,prostitute,4.0,65.75,9.959292143521044,99.1875
ASL,rescue,4.0,65.75,9.959292143521044,99.1875
ASL,around,5.0,67.4,9.951884243699784,99.04
ASL,include,4.0,75.0,9.9498743710662,99.0
ASL,comfortable,7.0,65.14285714285714,9.948848769417229,98.97959183673473
ASL,interrupt,5.0,70.4,9.93176721434811,98.64
ASL,cut,8.0,63.75,9.921567416492216,98.4375
ASL,melody,5.0,69.0,9.919677414109795,98.4
ASL,spain,6.0,65.83333333333333,9.906507401142388,98.1388888888889
ASL,symbol,6.0,65.0,9.899494936611664,98.0
VSL,phấn (viết bảng),3.0,86.0,9.899494936611664,98.0
