dataset,label,num_samples,mean_frames,std_frames,min_frames,max_frames,sequence_length_variance
ASL,commute,5,66.4,7.939773296511683,60.0,78.0,63.040000000000006
ASL,company,4,60.5,0.8660254037844386,60.0,62.0,0.75
ASL,compare,7,66.42857142857143,7.556589231678968,60.0,78.0,57.10204081632654
ASL,compete,4,71.25,11.903255857117413,60.0,88.0,141.6875
ASL,complain,6,63.833333333333336,6.593346814950827,60.0,78.0,43.47222222222222
ASL,complete,5,71.6,9.76933979345585,60.0,82.0,95.44000000000001
ASL,complex,7,73.57142857142857,27.348842455823785,60.0,140.0,747.9591836734695
ASL,compromise,6,79.83333333333333,22.25920533671906,60.0,117.0,495.47222222222223
ASL,computer,14,67.21428571428571,8.620395842987485,60.0,83.0,74.31122448979592
ASL,concentrate,3,69.66666666666667,8.178562764256865,60.0,80.0,66.8888888888889
ASL,concept,4,63.75,5.402545696243577,60.0,73.0,29.1875
ASL,concern,5,67.2,7.4404300950953095,60.0,78.0,55.36
ASL,conflict,7,66.28571428571429,9.54260050980842,60.0,88.0,91.06122448979592
ASL,confront,6,66.66666666666667,10.257788368952745,60.0,87.0,105.22222222222221
ASL,confused,6,80.83333333333333,19.69277927453501,60.0,118.0,387.8055555555556
ASL,congratulations,4,63.5,6.06217782649107,60.0,74.0,36.75
ASL,congress,6,60.0,0.0,60.0,60.0,0.0
ASL,connect,5,61.2,2.4000000000000004,60.0,66.0,5.760000000000002
ASL,conquer,4,60.0,0.0,60.0,60.0,0.0
ASL,consider,4,67.25,7.660776723022281,60.0,78.0,58.6875
ASL,constitution,6,60.666666666666664,1.4907119849998596,60.0,64.0,2.222222222222222
ASL,construct,5,70.8,21.599999999999998,60.0,114.0,466.55999999999995
ASL,consume,4,60.0,0.0,60.0,60.0,0.0
ASL,contact,7,60.0,0.0,60.0,60.0,0.0
ASL,contest,4,61.75,3.031088913245535,60.0,67.0,9.1875
ASL,continue,6,60.0,0.0,60.0,60.0,0.0
ASL,contract,3,60.0,0.0,60.0,60.0,0.0
ASL,contribute,7,73.85714285714286,24.014451431398978,60.0,131.0,576.6938775510205
ASL,control,5,64.6,8.236504112789602,60.0,81.0,67.84000000000002
ASL,conversation,5,62.6,5.2,60.0,73.0,27.040000000000003
ASL,convert,4,62.75,4.763139720814412,60.0,71.0,22.6875
ASL,convince,10,60.0,0.0,60.0,60.0,0.0
ASL,cook,8,61.625,2.54644359843292,60.0,66.0,6.484375
ASL,cookie,8,60.0,0.0,60.0,60.0,0.0
ASL,cool,16,60.1875,0.7261843774138906,60.0,63.0,0.52734375
ASL,cooperate,3,64.66666666666667,6.599663291074444,60.0,74.0,43.555555555555564
ASL,cop,8,62.75,6.552671211040578,60.0,80.0,42.9375
ASL,copy,8,60.0,0.0,60.0,60.0,0.0
ASL,corn,12,60.916666666666664,3.0402393911591163,60.0,71.0,9.243055555555555
ASL,corner,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,correct,9,60.22222222222222,0.628539361054709,60.0,62.0,0.39506172839506176
ASL,cost,6,60.0,0.0,60.0,60.0,0.0
ASL,couch,5,60.0,0.0,60.0,60.0,0.0
ASL,cough,6,60.0,0.0,60.0,60.0,0.0
ASL,counsel,5,61.0,2.0,60.0,65.0,4.0
ASL,counselor,4,60.0,0.0,60.0,60.0,0.0
ASL,count,6,60.166666666666664,0.372677996249965,60.0,61.0,0.13888888888888892
ASL,country,9,67.77777777777777,21.6475699317641,60.0,129.0,468.6172839506172
ASL,court,4,63.75,3.766629793329841,60.0,68.0,14.1875
ASL,cousin,14,60.357142857142854,1.2876968840942822,60.0,65.0,1.6581632653061233
ASL,cover,5,60.0,0.0,60.0,60.0,0.0
ASL,cow,9,61.22222222222222,2.819683897877671,60.0,69.0,7.950617283950616
ASL,crab,6,60.0,0.0,60.0,60.0,0.0
ASL,cracker,6,60.0,0.0,60.0,60.0,0.0
ASL,crash,9,61.888888888888886,2.8458329944145997,60.0,68.0,8.098765432098766
ASL,crave,5,64.4,8.8,60.0,82.0,77.44000000000003
ASL,crazy,7,60.42857142857143,1.049781318335648,60.0,63.0,1.1020408163265307
ASL,create,4,60.0,0.0,60.0,60.0,0.0
ASL,crocodile,4,62.75,4.763139720814412,60.0,71.0,22.6875
ASL,cross,5,63.8,7.6000000000000005,60.0,79.0,57.760000000000005
ASL,crown,4,60.0,0.0,60.0,60.0,0.0
ASL,cruel,4,64.25,7.361215932167728,60.0,77.0,54.1875
ASL,crush,4,60.75,1.299038105676658,60.0,63.0,1.6875
ASL,cry,10,60.2,0.6,60.0,62.0,0.35999999999999993
ASL,cuba,3,60.0,0.0,60.0,60.0,0.0
ASL,culture,4,62.25,3.897114317029974,60.0,69.0,15.1875
ASL,cup,6,61.333333333333336,2.98142396999972,60.0,68.0,8.888888888888891
ASL,curious,6,60.0,0.0,60.0,60.0,0.0
ASL,curriculum,6,62.166666666666664,4.412734098291241,60.0,72.0,19.472222222222218
ASL,curse,6,60.0,0.0,60.0,60.0,0.0
ASL,curtain,2,60.0,0.0,60.0,60.0,0.0
ASL,customer,4,60.0,0.0,60.0,60.0,0.0
ASL,cut,8,63.75,9.921567416492215,60.0,90.0,98.4375
ASL,cute,7,60.0,0.0,60.0,60.0,0.0
ASL,d,4,60.0,0.0,60.0,60.0,0.0
ASL,dad,7,60.0,0.0,60.0,60.0,0.0
ASL,daily,5,60.0,0.0,60.0,60.0,0.0
ASL,damage,4,60.0,0.0,60.0,60.0,0.0
ASL,dance,7,64.0,6.8660656232559525,60.0,79.0,47.142857142857146
ASL,dancer,4,60.0,0.0,60.0,60.0,0.0
ASL,danger,5,68.6,11.306635220082056,60.0,90.0,127.84
ASL,dangerous,6,60.833333333333336,1.2133516482134197,60.0,63.0,1.4722222222222223
ASL,dark,12,60.166666666666664,0.5527707983925666,60.0,62.0,0.30555555555555547
ASL,date,5,60.0,0.0,60.0,60.0,0.0
ASL,daughter,10,60.6,1.2806248474865698,60.0,64.0,1.6400000000000001
ASL,dawn,4,73.25,18.403464347779742,60.0,105.0,338.6875
ASL,day,9,60.333333333333336,0.9428090415820634,60.0,63.0,0.8888888888888888
ASL,dead,5,60.0,0.0,60.0,60.0,0.0
ASL,deaf,11,60.0,0.0,60.0,60.0,0.0
ASL,death,5,60.8,1.5999999999999999,60.0,64.0,2.5599999999999996
ASL,debate,4,60.75,1.299038105676658,60.0,63.0,1.6875
ASL,debt,4,60.0,0.0,60.0,60.0,0.0
ASL,december,5,64.6,7.787168933572715,60.0,80.0,60.64000000000001
ASL,decide,9,60.333333333333336,0.9428090415820634,60.0,63.0,0.8888888888888888
ASL,decorate,9,61.0,2.211083193570267,60.0,67.0,4.888888888888889
ASL,decrease,5,61.6,2.0591260281974,60.0,65.0,4.24
ASL,deduct,6,61.166666666666664,2.608745973749755,60.0,67.0,6.805555555555556
ASL,deep,8,61.625,4.29934588047996,60.0,73.0,18.484375
ASL,deer,7,67.0,17.146428199482248,60.0,109.0,294.0
ASL,defeat,4,60.25,0.4330127018922193,60.0,61.0,0.1875
ASL,defend,5,64.0,8.0,60.0,80.0,64.0
ASL,degree,6,60.0,0.0,60.0,60.0,0.0
ASL,delay,11,60.45454545454545,1.4373989364401725,60.0,65.0,2.066115702479339
ASL,delicious,10,60.8,2.4,60.0,68.0,5.76
ASL,deliver,4,63.75,6.49519052838329,60.0,75.0,42.1875
ASL,demand,8,61.0,2.6457513110645907,60.0,68.0,7.0
ASL,democrat,4,60.0,0.0,60.0,60.0,0.0
ASL,demonstrate,6,60.0,0.0,60.0,60.0,0.0
ASL,dentist,8,60.0,0.0,60.0,60.0,0.0
ASL,deny,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,deodorant,6,60.833333333333336,1.863389981249825,60.0,65.0,3.472222222222223
ASL,department,4,60.0,0.0,60.0,60.0,0.0
ASL,depend,7,60.0,0.0,60.0,60.0,0.0
ASL,deposit,5,60.0,0.0,60.0,60.0,0.0
ASL,depressed,5,60.0,0.0,60.0,60.0,0.0
ASL,descend,4,64.5,4.55521678957215,60.0,70.0,20.75
ASL,describe,7,65.42857142857143,9.225076737693108,60.0,87.0,85.10204081632652
ASL,desert,7,66.28571428571429,9.330660453033103,60.0,81.0,87.06122448979592
ASL,design,5,60.0,0.0,60.0,60.0,0.0
ASL,desk,6,60.0,0.0,60.0,60.0,0.0
ASL,dessert,8,60.0,0.0,60.0,60.0,0.0
ASL,destroy,7,62.285714285714285,5.5988336977901225,60.0,76.0,31.346938775510214
ASL,detach,4,60.0,0.0,60.0,60.0,0.0
ASL,detective,3,60.0,0.0,60.0,60.0,0.0
ASL,determine,4,61.75,1.7853571071357126,60.0,64.0,3.1875
ASL,develop,8,68.625,19.640121562760246,60.0,120.0,385.734375
ASL,devil,3,60.0,0.0,60.0,60.0,0.0
ASL,diabetes,5,60.0,0.0,60.0,60.0,0.0
ASL,diamond,6,60.0,0.0,60.0,60.0,0.0
ASL,diaper,6,60.0,0.0,60.0,60.0,0.0
ASL,diarrhea,6,60.0,0.0,60.0,60.0,0.0
ASL,dice,4,63.0,5.196152422706632,60.0,72.0,27.0
ASL,dictionary,6,63.833333333333336,5.6984403324262525,60.0,76.0,32.47222222222222
ASL,die,4,60.0,0.0,60.0,60.0,0.0
ASL,different,8,60.0,0.0,60.0,60.0,0.0
ASL,difficult,4,60.0,0.0,60.0,60.0,0.0
ASL,dig,5,64.2,4.48998886412873,60.0,72.0,20.160000000000004
ASL,dime,5,64.4,8.8,60.0,82.0,77.44000000000003
ASL,dining room,5,62.8,2.481934729198171,60.0,66.0,6.159999999999999
ASL,dinner,7,62.285714285714285,3.65334624358412,60.0,69.0,13.346938775510202
ASL,dinosaur,7,62.142857142857146,4.085814184592883,60.0,72.0,16.693877551020407
ASL,diploma,5,60.0,0.0,60.0,60.0,0.0
ASL,director,4,60.0,0.0,60.0,60.0,0.0
ASL,dirt,5,60.0,0.0,60.0,60.0,0.0
ASL,dirty,9,60.0,0.0,60.0,60.0,0.0
ASL,disagree,5,60.2,0.4,60.0,61.0,0.16
ASL,disappear,7,62.0,3.8172540616821107,60.0,71.0,14.571428571428571
ASL,discipline,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,disconnect,8,60.875,2.315032397181517,60.0,67.0,5.359375
ASL,discount,4,61.5,1.6583123951777,60.0,64.0,2.75
ASL,discover,7,61.857142857142854,3.795808644453263,60.0,71.0,14.408163265306117
ASL,discuss,8,62.5,5.522680508593631,60.0,77.0,30.5
ASL,disgust,6,62.0,3.6514837167011076,60.0,70.0,13.333333333333334
ASL,disgusted,4,62.5,4.330127018922194,60.0,70.0,18.75
ASL,dismiss,4,60.0,0.0,60.0,60.0,0.0
ASL,dissolve,7,61.0,1.7728105208558367,60.0,65.0,3.142857142857143
ASL,disturb,5,61.8,3.6,60.0,69.0,12.959999999999999
ASL,dive,9,61.77777777777778,5.028314888437672,60.0,76.0,25.283950617283953
ASL,divide,6,60.0,0.0,60.0,60.0,0.0
ASL,division,4,60.0,0.0,60.0,60.0,0.0
ASL,divorce,6,60.0,0.0,60.0,60.0,0.0
ASL,dizzy,4,62.0,3.4641016151377544,60.0,68.0,12.0
ASL,doctor,10,60.3,0.9,60.0,63.0,0.8099999999999999
ASL,document,7,61.57142857142857,1.9166296949998196,60.0,65.0,3.6734693877551017
ASL,dog,11,61.72727272727273,5.153831921112134,60.0,78.0,26.56198347107439
ASL,doll,7,60.0,0.0,60.0,60.0,0.0
ASL,dollar,8,60.0,0.0,60.0,60.0,0.0
ASL,dolphin,5,63.0,6.0,60.0,75.0,36.0
ASL,don't want,6,60.0,0.0,60.0,60.0,0.0
ASL,done,5,60.4,0.8,60.0,62.0,0.64
ASL,door,7,64.0,5.976143046671968,60.0,77.0,35.714285714285715
ASL,dorm,6,60.333333333333336,0.7453559924999298,60.0,62.0,0.5555555555555555
ASL,dormitory,5,60.4,0.7999999999999999,60.0,62.0,0.6399999999999999
ASL,double,6,61.0,1.4142135623730951,60.0,63.0,2.0
ASL,doubt,6,60.0,0.0,60.0,60.0,0.0
ASL,down,8,60.0,0.0,60.0,60.0,0.0
ASL,downstairs,4,60.0,0.0,60.0,60.0,0.0
ASL,drag,3,61.666666666666664,2.357022603955158,60.0,65.0,5.5555555555555545
ASL,dragon,3,60.0,0.0,60.0,60.0,0.0
ASL,drama,5,68.4,7.631513611335565,60.0,80.0,58.239999999999995
ASL,draw,6,60.0,0.0,60.0,60.0,0.0
ASL,drawer,7,61.714285714285715,4.199125273342591,60.0,72.0,17.632653061224485
ASL,dream,6,60.0,0.0,60.0,60.0,0.0
ASL,dress,8,61.625,3.314268395890713,60.0,70.0,10.984375
ASL,drink,15,60.06666666666667,0.24944382578492943,60.0,61.0,0.06222222222222222
ASL,drive,7,60.142857142857146,0.3499271061118826,60.0,61.0,0.12244897959183676
ASL,drop,9,60.22222222222222,0.628539361054709,60.0,62.0,0.39506172839506176
ASL,drug,4,60.0,0.0,60.0,60.0,0.0
ASL,drum,5,60.0,0.0,60.0,60.0,0.0
ASL,drunk,7,60.0,0.0,60.0,60.0,0.0
ASL,dry,9,60.888888888888886,1.6629588385661962,60.0,64.0,2.765432098765432
ASL,duck,6,60.0,0.0,60.0,60.0,0.0
ASL,due,6,60.0,0.0,60.0,60.0,0.0
ASL,dull,6,60.0,0.0,60.0,60.0,0.0
ASL,dumb,4,60.0,0.0,60.0,60.0,0.0
ASL,during,5,60.0,0.0,60.0,60.0,0.0
ASL,dusk,5,62.2,4.4,60.0,71.0,19.360000000000007
ASL,duty,5,60.0,0.0,60.0,60.0,0.0
ASL,dvd,4,60.0,0.0,60.0,60.0,0.0
ASL,dye,4,60.0,0.0,60.0,60.0,0.0
ASL,e,4,60.0,0.0,60.0,60.0,0.0
ASL,each,4,67.5,12.99038105676658,60.0,90.0,168.75
ASL,eagle,7,60.0,0.0,60.0,60.0,0.0
ASL,ear,8,60.0,0.0,60.0,60.0,0.0
ASL,early,6,62.833333333333336,6.335525936249405,60.0,77.0,40.13888888888889
ASL,earn,6,64.33333333333333,9.689627902499089,60.0,86.0,93.88888888888887
ASL,earring,6,60.0,0.0,60.0,60.0,0.0
ASL,earth,6,67.16666666666667,10.237458451957478,60.0,88.0,104.80555555555559
ASL,earthquake,5,62.0,3.0983866769659336,60.0,68.0,9.6
ASL,east,8,60.875,2.315032397181517,60.0,67.0,5.359375
ASL,easter,7,60.0,0.0,60.0,60.0,0.0
ASL,easy,6,60.0,0.0,60.0,60.0,0.0
ASL,eat,7,60.0,0.0,60.0,60.0,0.0
ASL,economy,5,63.4,5.851495535331118,60.0,75.0,34.24000000000001
ASL,educate,7,61.142857142857146,2.799416848895061,60.0,68.0,7.836734693877552
ASL,education,5,60.0,0.0,60.0,60.0,0.0
ASL,effort,4,76.25,16.43738117827776,60.0,96.0,270.1875
ASL,egg,7,63.142857142857146,3.6421567954234173,60.0,69.0,13.265306122448978
ASL,egypt,7,66.14285714285714,7.298308442539886,60.0,78.0,53.265306122448976
ASL,eight,6,65.66666666666667,8.517954892787092,60.0,82.0,72.55555555555554
ASL,eighteen,6,62.833333333333336,5.112620550059322,60.0,74.0,26.13888888888889
ASL,either,3,60.666666666666664,0.9428090415820634,60.0,62.0,0.888888888888889
ASL,electrician,5,70.6,4.673328578219169,66.0,79.0,21.840000000000003
ASL,electricity,5,61.6,2.727636339397171,60.0,67.0,7.44
ASL,elementary,4,80.0,22.034064536530703,60.0,114.0,485.5
ASL,elephant,7,63.857142857142854,5.026460595931194,60.0,74.0,25.265306122448976
ASL,elevator,6,66.33333333333333,5.467073155618908,60.0,75.0,29.88888888888889
ASL,else,3,61.0,1.4142135623730951,60.0,63.0,2.0
ASL,email,6,62.0,2.886751345948129,60.0,67.0,8.333333333333334
ASL,embarrass,6,67.16666666666667,7.98783797754784,60.0,81.0,63.805555555555564
ASL,emergency,4,65.5,5.545268253204709,60.0,72.0,30.75
ASL,emotion,6,69.83333333333333,9.190877119308158,60.0,86.0,84.47222222222223
ASL,empty,5,63.8,5.81033561853358,60.0,75.0,33.76
ASL,encourage,7,65.85714285714286,7.510536816054238,60.0,79.0,56.40816326530612
ASL,end,6,62.833333333333336,4.258977446393546,60.0,71.0,18.138888888888886
ASL,energy,6,70.0,11.090536506409418,60.0,93.0,123.0
ASL,engage,5,62.4,2.576819745345025,60.0,66.0,6.639999999999999
ASL,engagement,4,65.25,5.356071321407137,60.0,72.0,28.6875
ASL,engine,5,69.8,6.305553108173779,60.0,79.0,39.760000000000005
ASL,engineer,5,68.8,4.833218389437829,63.0,77.0,23.36
ASL,england,5,64.6,5.642694391866353,60.0,72.0,31.839999999999996
ASL,english,5,67.8,6.584831053261731,60.0,76.0,43.36
ASL,enjoy,8,66.75,8.742854225022855,60.0,83.0,76.4375
ASL,enormous,5,85.4,25.000799987200413,60.0,133.0,625.0400000000001
ASL,enough,5,78.0,26.855167100578615,60.0,131.0,721.2
ASL,enter,5,69.0,7.37563556583431,60.0,76.0,54.4
ASL,envelope,4,62.5,2.8722813232690143,60.0,67.0,8.25
ASL,environment,11,68.36363636363636,11.46752511361562,60.0,90.0,131.50413223140495
ASL,equal,6,65.0,6.164414002968976,60.0,77.0,38.0
ASL,erase,5,61.4,2.3323807579381204,60.0,66.0,5.44
ASL,eraser,5,70.6,18.2931681236466,60.0,107.0,334.64
ASL,escape,8,64.75,7.75806032459145,60.0,82.0,60.1875
ASL,establish,5,73.4,11.672189169131897,60.0,87.0,136.23999999999998
ASL,eternity,5,76.8,17.6,60.0,110.0,309.76
ASL,europe,7,63.57142857142857,4.655477353371521,60.0,72.0,21.6734693877551
ASL,evaluate,5,69.8,15.197368193210297,60.0,100.0,230.95999999999998
ASL,evening,4,65.0,3.605551275463989,60.0,70.0,13.0
ASL,event,7,61.0,2.449489742783178,60.0,67.0,6.0
ASL,every,5,66.6,8.138795979750322,60.0,82.0,66.24
ASL,every monday,5,62.4,4.8,60.0,72.0,23.04
ASL,every tuesday,5,63.8,7.11055553385247,60.0,78.0,50.559999999999995
ASL,everyday,4,64.5,5.123475382979799,60.0,73.0,26.25
ASL,everything,4,80.25,19.753164303473,60.0,113.0,390.1875
ASL,evidence,7,72.42857142857143,18.56923063916791,60.0,115.0,344.81632653061223
ASL,exact,6,64.66666666666667,4.955356249106169,60.0,71.0,24.555555555555557
ASL,exaggerate,5,63.6,5.4258639865002145,60.0,74.0,29.439999999999998
ASL,example,11,62.36363636363637,3.497342556667517,60.0,68.0,12.231404958677684
ASL,except,5,72.4,11.706408501329518,60.0,91.0,137.04
ASL,exchange,8,65.25,9.093266739736606,60.0,88.0,82.6875
ASL,excited,6,62.833333333333336,2.967415635794143,60.0,67.0,8.805555555555557
ASL,excuse,3,61.0,1.4142135623730951,60.0,63.0,2.0
ASL,exercise,5,69.6,5.782732917920384,60.0,77.0,33.44
ASL,exhibit,4,61.5,2.598076211353316,60.0,66.0,6.75
ASL,expand,4,69.75,14.148763196831021,60.0,94.0,200.1875
ASL,expect,6,73.0,18.036999011291577,60.0,106.0,325.3333333333333
ASL,expensive,8,66.375,6.799586384479573,60.0,77.0,46.234375
ASL,experience,7,73.28571428571429,12.713483120735424,60.0,96.0,161.63265306122452
ASL,experiment,6,71.66666666666667,8.41955396021006,60.0,86.0,70.8888888888889
ASL,expert,7,61.0,2.449489742783178,60.0,67.0,6.0
ASL,explain,7,71.28571428571429,12.48672764766409,60.0,95.0,155.91836734693877
ASL,explode,4,64.5,5.722761571129799,60.0,74.0,32.75
ASL,express,4,65.5,6.5383484153110105,60.0,76.0,42.75
ASL,eye,6,60.0,0.0,60.0,60.0,0.0
ASL,eyeglasses,4,66.0,7.7781745930520225,60.0,79.0,60.5
ASL,eyes,5,60.8,1.5999999999999999,60.0,64.0,2.5599999999999996
ASL,f,4,64.25,7.361215932167728,60.0,77.0,54.1875
ASL,face,8,63.375,4.794202227691277,60.0,73.0,22.984375
ASL,fact,6,72.33333333333333,10.208928554075703,60.0,85.0,104.22222222222221
ASL,faculty,5,65.8,7.166589146867567,60.0,76.0,51.36
ASL,fail,6,61.333333333333336,2.98142396999972,60.0,68.0,8.888888888888891
ASL,fairy,4,79.75,24.923633362734254,60.0,121.0,621.1875
ASL,fake,6,60.5,1.118033988749895,60.0,63.0,1.25
ASL,fall in love,5,74.8,15.157836257197133,60.0,94.0,229.76
ASL,familiar,3,60.333333333333336,0.4714045207910317,60.0,61.0,0.22222222222222224
ASL,family,11,69.63636363636364,9.546753158418237,60.0,85.0,91.14049586776858
ASL,famous,6,65.66666666666667,7.542472332656507,60.0,79.0,56.888888888888886
ASL,fancy,7,63.42857142857143,5.421047417431507,60.0,72.0,29.38775510204081
ASL,far,11,64.45454545454545,6.125411101062915,60.0,79.0,37.52066115702479
ASL,farm,8,62.125,4.313858481684349,60.0,73.0,18.609375
ASL,farmer,4,71.5,7.533259586659682,60.0,80.0,56.75
ASL,fast,9,61.22222222222222,2.3934065809486684,60.0,67.0,5.728395061728395
ASL,fat,10,63.0,4.919349550499537,60.0,74.0,24.2
ASL,father,7,68.85714285714286,7.989789402348321,60.0,84.0,63.836734693877546
ASL,fault,9,60.0,0.0,60.0,60.0,0.0
ASL,favorite,5,61.4,2.8,60.0,67.0,7.839999999999999
ASL,fear,5,63.8,3.370459909270543,60.0,68.0,11.36
ASL,february,4,63.25,5.629165124598851,60.0,73.0,31.6875
ASL,federal,4,64.25,4.264680527307995,60.0,69.0,18.1875
ASL,feed,6,65.5,4.958158260214505,60.0,72.0,24.583333333333332
ASL,feedback,6,66.66666666666667,13.199326582148885,60.0,96.0,174.22222222222217
ASL,feel,7,68.14285714285714,9.80420567815628,60.0,82.0,96.12244897959184
ASL,fence,6,63.5,2.8722813232690143,60.0,67.0,8.25
ASL,festival,4,72.0,7.0710678118654755,60.0,78.0,50.0
ASL,few,5,63.2,4.354308211415448,60.0,71.0,18.96
ASL,fight,7,63.42857142857143,4.952838806674204,60.0,74.0,24.530612244897952
ASL,final,5,62.8,3.709447398198282,60.0,70.0,13.760000000000002
ASL,finally,7,70.28571428571429,17.926152369527326,60.0,113.0,321.3469387755102
ASL,finance,4,63.75,6.49519052838329,60.0,75.0,42.1875
ASL,find,8,63.375,6.323319934970869,60.0,79.0,39.984375
ASL,fine,9,63.22222222222222,4.961580791503579,60.0,73.0,24.61728395061728
ASL,fingerspell,3,67.66666666666667,10.842303978193728,60.0,83.0,117.55555555555554
ASL,finish,9,60.0,0.0,60.0,60.0,0.0
ASL,fire,3,62.0,2.8284271247461903,60.0,66.0,8.0
ASL,firefighter,5,62.0,2.449489742783178,60.0,65.0,6.0
ASL,first,9,60.22222222222222,0.41573970964154905,60.0,61.0,0.1728395061728395
ASL,fish,10,62.7,4.148493702538308,60.0,72.0,17.21
ASL,fishing,6,71.83333333333333,13.981138087517131,60.0,98.0,195.4722222222222
ASL,five,5,60.0,0.0,60.0,60.0,0.0
ASL,fix,6,67.5,13.756816492197604,60.0,98.0,189.25
ASL,flag,6,76.66666666666667,14.73846064628943,60.0,103.0,217.22222222222226
ASL,flatter,4,68.75,8.757139944068497,60.0,78.0,76.6875
ASL,flexible,7,63.714285714285715,5.062870041905528,60.0,74.0,25.632653061224488
ASL,flirt,6,66.16666666666667,8.532617157446802,60.0,84.0,72.80555555555556
ASL,flood,4,73.5,10.781929326423912,60.0,88.0,116.25
ASL,floor,6,62.0,2.886751345948129,60.0,67.0,8.333333333333334
ASL,florida,4,73.75,14.289419162443238,60.0,93.0,204.1875
ASL,flower,7,61.714285714285715,2.762725657973388,60.0,67.0,7.632653061224488
ASL,flute,6,64.0,4.358898943540674,60.0,71.0,19.0
ASL,fly,8,66.75,7.292976072907411,60.0,80.0,53.1875
ASL,fold,6,65.66666666666667,6.674994798166928,60.0,78.0,44.55555555555555
ASL,follow,9,64.66666666666667,9.510228411791404,60.0,89.0,90.44444444444444
ASL,food,7,62.57142857142857,3.5398604838182477,60.0,69.0,12.530612244897958
ASL,fool,5,64.8,5.706137047074842,60.0,75.0,32.559999999999995
ASL,football,9,61.55555555555556,3.130889511912305,60.0,70.0,9.80246913580247
ASL,for,5,60.2,0.4,60.0,61.0,0.16
ASL,forbid,4,64.25,4.264680527307995,60.0,69.0,18.1875
ASL,forest,7,69.71428571428571,11.888941869464675,60.0,94.0,141.3469387755102
ASL,forever,6,64.83333333333333,8.09149072929224,60.0,82.0,65.47222222222224
ASL,forget,7,61.0,2.0701966780270626,60.0,66.0,4.285714285714286
ASL,forgive,5,66.4,11.825396399275585,60.0,90.0,139.83999999999997
ASL,fork,4,62.0,3.4641016151377544,60.0,68.0,12.0
ASL,form,9,63.55555555555556,4.809969071536303,60.0,72.0,23.135802469135804
ASL,former,5,66.6,9.707728879609279,60.0,85.0,94.24000000000002
ASL,four,5,60.0,0.0,60.0,60.0,0.0
ASL,fourth,5,60.0,0.0,60.0,60.0,0.0
ASL,fox,7,60.714285714285715,1.749635530559413,60.0,65.0,3.061224489795918
ASL,france,6,62.833333333333336,4.775516260631467,60.0,73.0,22.805555555555554
ASL,free,4,60.0,0.0,60.0,60.0,0.0
ASL,freeway,4,63.0,5.196152422706632,60.0,72.0,27.0
ASL,freeze,7,69.0,10.406042200842466,60.0,89.0,108.28571428571429
ASL,french,5,70.6,19.26239860453521,60.0,109.0,371.04
ASL,french fries,6,61.333333333333336,2.98142396999972,60.0,68.0,8.888888888888891
ASL,friday,6,67.66666666666667,7.760297817881877,60.0,77.0,60.22222222222222
ASL,friend,7,67.42857142857143,7.128557114214084,60.0,78.0,50.81632653061224
ASL,friendly,7,64.42857142857143,7.047940790596578,60.0,77.0,49.67346938775511
ASL,frog,7,63.57142857142857,4.655477353371521,60.0,72.0,21.6734693877551
ASL,from,7,70.42857142857143,16.96936014331328,60.0,104.0,287.9591836734694
ASL,from now on,5,60.0,0.0,60.0,60.0,0.0
ASL,front,8,61.125,2.0879116360612584,60.0,66.0,4.359375
ASL,fruit,7,67.0,9.16515138991168,60.0,85.0,84.0
ASL,full,10,65.8,8.885943956609225,60.0,81.0,78.96000000000001
ASL,fun,7,64.71428571428571,7.496938150515387,60.0,78.0,56.204081632653065
ASL,function,7,76.71428571428571,14.78140033685467,60.0,102.0,218.48979591836738
ASL,funeral,5,66.2,7.652450587883597,60.0,77.0,58.56
ASL,funny,5,62.6,5.2,60.0,73.0,27.040000000000003
ASL,furniture,3,60.0,0.0,60.0,60.0,0.0
ASL,future,9,65.66666666666667,14.996295838935989,60.0,108.0,224.88888888888886
