dataset,gloss,video,path,left_valid_ratio,right_valid_ratio,left_motion_magnitude,right_motion_magnitude,left_trajectory_length,right_trajectory_length,left_motion_std,right_motion_std,activity_type
VSL,Bà Rịa - Vũng Tàu,W00068.npz,dataset\VSL\Bà Rịa - Vũng Tàu\W00068.npz,0.46296296296296297,0.46296296296296297,0.0052471156232059,0.007301920093595982,0.2571086585521698,0.3577940762042999,0.004877567756921053,0.005288379732519388,two_hand
VSL,bài báo,W00071.npz,dataset\VSL\bài báo\W00071.npz,0.7303370786516854,0.7303370786516854,0.016345873475074768,0.020948244258761406,1.0461359024047852,1.34068763256073,0.010797001421451569,0.016778187826275826,two_hand
VSL,bài thơ,W00075B.npz,dataset\VSL\bài thơ\W00075B.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bài thơ,W00075N.npz,dataset\VSL\bài thơ\W00075N.npz,0.7525773195876289,0.7525773195876289,0.008428635075688362,0.01205923967063427,0.6068617105484009,0.8682652711868286,0.011701379902660847,0.011055393144488335,two_hand
VSL,bài thơ,W00075T.npz,dataset\VSL\bài thơ\W00075T.npz,0.7525773195876289,0.7525773195876289,0.008814253844320774,0.013677899725735188,0.6346262693405151,0.9848088026046753,0.013538560830056667,0.013781548477709293,two_hand
VSL,bàn bạc,W00091.npz,dataset\VSL\bàn bạc\W00091.npz,0.7653061224489796,0.7653061224489796,0.0069857086054980755,0.00987794529646635,0.5169424414634705,0.7309679388999939,0.006721945479512215,0.007824736647307873,two_hand
VSL,bàn chân,W00093.npz,dataset\VSL\bàn chân\W00093.npz,0.7272727272727273,0.7272727272727273,0.003237201366573572,0.0064425282180309296,0.20394368469715118,0.40587928891181946,0.0036517614498734474,0.005839371122419834,two_hand
VSL,bàn chải đánh răng,W00092.npz,dataset\VSL\bàn chải đánh răng\W00092.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bàn ghế,W00094.npz,dataset\VSL\bàn ghế\W00094.npz,0.7029702970297029,0.7029702970297029,0.010100298561155796,0.013222090899944305,0.7070208787918091,0.9255463480949402,0.009309204295277596,0.009856494143605232,two_hand
VSL,bàn là,W00095.npz,dataset\VSL\bàn là\W00095.npz,0.7227722772277227,0.7227722772277227,0.00533391535282135,0.00749396625906229,0.3840419054031372,0.5395655632019043,0.0058343359269201756,0.0070109497755765915,two_hand
VSL,bàn phím (máy vi tính),W00096.npz,dataset\VSL\bàn phím (máy vi tính)\W00096.npz,0.7807017543859649,0.7807017543859649,0.005651508457958698,0.0073792231269180775,0.49733275175094604,0.6493716239929199,0.005697987973690033,0.005897407419979572,two_hand
VSL,bàn tay,W00097.npz,dataset\VSL\bàn tay\W00097.npz,0.7553191489361702,0.7553191489361702,0.006823928095400333,0.009106161072850227,0.4776749610900879,0.637431263923645,0.011852220632135868,0.0133978221565485,two_hand
VSL,bàn tán,W00098.npz,dataset\VSL\bàn tán\W00098.npz,0.8957345971563981,0.8957345971563981,0.010376691818237305,0.014124629087746143,1.9508180618286133,2.655430316925049,0.015111109241843224,0.01783006079494953,two_hand
VSL,bán buôn,W00105.npz,dataset\VSL\bán buôn\W00105.npz,0.6904761904761905,0.6904761904761905,0.010927720926702023,0.013742662966251373,0.6228801012039185,0.7833318114280701,0.0113413380458951,0.013688812032341957,two_hand
VSL,bán hàng,W00107B.npz,dataset\VSL\bán hàng\W00107B.npz,0.8255813953488372,0.8255813953488372,0.014366433955729008,0.02078363299369812,1.0056504011154175,1.4548543691635132,0.01345241442322731,0.01639547571539879,two_hand
VSL,bán hàng,W00107N.npz,dataset\VSL\bán hàng\W00107N.npz,0.6712328767123288,0.6712328767123288,0.0078220060095191,0.014771592803299427,0.375456303358078,0.7090364694595337,0.006018245127052069,0.007759076077491045,two_hand
VSL,bán hàng,W00107T.npz,dataset\VSL\bán hàng\W00107T.npz,0.6712328767123288,0.6712328767123288,0.008559470064938068,0.01588401012122631,0.4108545780181885,0.7624324560165405,0.005828190594911575,0.009266332723200321,two_hand
VSL,bán kính (hình tròn),W00108.npz,dataset\VSL\bán kính (hình tròn)\W00108.npz,0.7176470588235294,0.7176470588235294,0.007619647309184074,0.009793245233595371,0.45717883110046387,0.5875946879386902,0.010092159733176231,0.011158827692270279,two_hand
VSL,bán đảo,W00106.npz,dataset\VSL\bán đảo\W00106.npz,0.7837837837837838,0.7837837837837838,0.004581074230372906,0.006034357473254204,0.39397239685058594,0.5189547538757324,0.006048561539500952,0.0075974552892148495,two_hand
VSL,bánh bột lọc,W00127.npz,dataset\VSL\bánh bột lọc\W00127.npz,0.6285714285714286,0.6285714285714286,0.007145528215914965,0.016925878822803497,0.3072577118873596,0.7278128266334534,0.004386678338050842,0.013812912628054619,two_hand
VSL,bánh canh,D0393.npz,dataset\VSL\bánh canh\D0393.npz,1.0,1.0,0.0016154743498191237,0.004292708355933428,0.18901050090789795,0.5022468566894531,0.0012035469990223646,0.003261728212237358,right_one_hand
VSL,bánh cuốn,W00129B.npz,dataset\VSL\bánh cuốn\W00129B.npz,0.9285714285714286,0.9285714285714286,0.005544711370021105,0.011761613190174103,0.7152677774429321,1.5172481536865234,0.006017626728862524,0.011301879771053791,two_hand
VSL,bánh cuốn,W00129N.npz,dataset\VSL\bánh cuốn\W00129N.npz,0.7272727272727273,0.7272727272727273,0.013201993890106678,0.017356684431433678,0.8317255973815918,1.0934711694717407,0.01701200008392334,0.01638631895184517,two_hand
VSL,bánh cuốn,W00129T.npz,dataset\VSL\bánh cuốn\W00129T.npz,0.7303370786516854,0.7303370786516854,0.012559334747493267,0.015553371049463749,0.8037974238395691,0.9954157471656799,0.01513325423002243,0.01567583903670311,two_hand
VSL,bánh cốm,W00128.npz,dataset\VSL\bánh cốm\W00128.npz,0.6951219512195121,0.6951219512195121,0.007189903873950243,0.007528319023549557,0.4026346206665039,0.4215858578681946,0.010288848541676998,0.00938910711556673,two_hand
VSL,bánh gai,W00133.npz,dataset\VSL\bánh gai\W00133.npz,0.6666666666666666,0.6666666666666666,0.010819806717336178,0.013291826471686363,0.5085309147834778,0.6247158646583557,0.010740946978330612,0.010518504306674004,two_hand
VSL,bánh giò,W00135.npz,dataset\VSL\bánh giò\W00135.npz,0.7126436781609196,0.7126436781609196,0.008447986096143723,0.011149273253977299,0.5153271555900574,0.6801056861877441,0.010503370314836502,0.011113966815173626,two_hand
VSL,bánh giầy,W00134.npz,dataset\VSL\bánh giầy\W00134.npz,0.6881720430107527,0.6881720430107527,0.006679191719740629,0.007930145598948002,0.42078909277915955,0.4995991587638855,0.007521626073867083,0.006600641645491123,two_hand
VSL,bánh gối,W00136.npz,dataset\VSL\bánh gối\W00136.npz,0.8949579831932774,0.8949579831932774,0.004544139374047518,0.004859259817749262,0.9633575677871704,1.030163049697876,0.007514002732932568,0.007140998728573322,two_hand
VSL,bánh hamburger,D0391.npz,dataset\VSL\bánh hamburger\D0391.npz,1.0,1.0,0.005796126089990139,0.008477486670017242,0.4868745803833008,0.7121089100837708,0.008068865165114403,0.009007756598293781,two_hand
VSL,bánh mì,W00137B.npz,dataset\VSL\bánh mì\W00137B.npz,0.7552447552447552,0.7552447552447552,0.004927890375256538,0.011261791922152042,0.5272842645645142,1.2050117254257202,0.0034526274539530277,0.011287904344499111,two_hand
VSL,bánh mì,W00137N.npz,dataset\VSL\bánh mì\W00137N.npz,0.7362637362637363,0.7362637362637363,0.00889351312071085,0.012904397211968899,0.5869718790054321,0.8516902327537537,0.008215565234422684,0.008578771725296974,two_hand
VSL,bánh mì,W00137T.npz,dataset\VSL\bánh mì\W00137T.npz,0.7362637362637363,0.7362637362637363,0.008685873821377754,0.015826834365725517,0.5732676982879639,1.044571042060852,0.007528878282755613,0.010038824751973152,two_hand
VSL,bánh pizza,W00140.npz,dataset\VSL\bánh pizza\W00140.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bánh pía,W00141.npz,dataset\VSL\bánh pía\W00141.npz,0.7431192660550459,0.7431192660550459,0.021744446828961372,0.02969690039753914,1.7395557165145874,2.3757519721984863,0.029170505702495575,0.030361056327819824,two_hand
VSL,bánh sandwich,D0392.npz,dataset\VSL\bánh sandwich\D0392.npz,1.0,1.0,0.00779652688652277,0.01294983271509409,0.6627047657966614,1.1007357835769653,0.012246974743902683,0.014590983279049397,two_hand
VSL,bánh Trung Thu,W00130.npz,dataset\VSL\bánh Trung Thu\W00130.npz,0.6710526315789473,0.6710526315789473,0.011886033229529858,0.019890181720256805,0.5943016409873962,0.9945091009140015,0.009700136259198189,0.017813310027122498,two_hand
VSL,bánh tráng,D0110.npz,dataset\VSL\bánh tráng\D0110.npz,1.0,1.0,0.0024581740144640207,0.005367622710764408,0.3515188694000244,0.7675700187683105,0.001976389903575182,0.0037836083211004734,two_hand
VSL,bánh xe,W00144.npz,dataset\VSL\bánh xe\W00144.npz,0.9402298850574713,0.9402298850574713,0.0057443175464868546,0.009274761192500591,2.343681573867798,3.784102439880371,0.009103713557124138,0.014499565586447716,two_hand
VSL,bánh đa,W00131.npz,dataset\VSL\bánh đa\W00131.npz,0.7340425531914894,0.7340425531914894,0.008803687989711761,0.011432785540819168,0.5986507534980774,0.7774294018745422,0.018358509987592697,0.02189572900533676,two_hand
VSL,bánh đúc,W00132.npz,dataset\VSL\bánh đúc\W00132.npz,0.7282608695652174,0.7282608695652174,0.008233856409788132,0.01059743482619524,0.5434345006942749,0.6994307041168213,0.009296532720327377,0.00900514330714941,two_hand
VSL,báo (con báo),W00160B.npz,dataset\VSL\báo (con báo)\W00160B.npz,0.7232142857142857,0.7232142857142857,0.00623635109513998,0.009587173350155354,0.4989081025123596,0.7669738531112671,0.010207043029367924,0.008786141872406006,two_hand
VSL,báo (con báo),W00160N.npz,dataset\VSL\báo (con báo)\W00160N.npz,0.7126436781609196,0.7126436781609196,0.011662059463560581,0.017640750855207443,0.7113856077194214,1.0760858058929443,0.01320677436888218,0.014056828804314137,two_hand
VSL,báo (con báo),W00160T.npz,dataset\VSL\báo (con báo)\W00160T.npz,0.7272727272727273,0.7272727272727273,0.0102932658046484,0.0171657707542181,0.6484757661819458,1.0814435482025146,0.01156058069318533,0.015147488564252853,two_hand
VSL,báo cáo,W00161.npz,dataset\VSL\báo cáo\W00161.npz,0.6547619047619048,0.6547619047619048,0.01135870162397623,0.016312986612319946,0.613369882106781,0.8809012770652771,0.01351961400359869,0.0183611698448658,two_hand
VSL,báo thù,W00166.npz,dataset\VSL\báo thù\W00166.npz,0.6521739130434783,0.6521739130434783,0.00829314161092043,0.012243950739502907,0.3648982346057892,0.5387338399887085,0.0062629361636936665,0.008731924928724766,two_hand
VSL,báo động,W00163.npz,dataset\VSL\báo động\W00163.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bát,W00170.npz,dataset\VSL\bát\W00170.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bát hương,W00171.npz,dataset\VSL\bát hương\W00171.npz,0.7261904761904762,0.7261904761904762,0.011407213285565376,0.012732341885566711,0.6844328045845032,0.7639405131340027,0.01909172534942627,0.019871113821864128,two_hand
VSL,bát ngát,W00172.npz,dataset\VSL\bát ngát\W00172.npz,0.7652173913043478,0.7652173913043478,0.009144562296569347,0.0142890103161335,0.7955769300460815,1.243143916130066,0.009376876056194305,0.011328760534524918,two_hand
VSL,Bãi biển Vũng Tàu,W00079.npz,dataset\VSL\Bãi biển Vũng Tàu\W00079.npz,0.7672413793103449,0.7672413793103449,0.004213843960314989,0.006469045300036669,0.37081825733184814,0.569275975227356,0.004996061325073242,0.006951362360268831,two_hand
VSL,bãi cát,W00081.npz,dataset\VSL\bãi cát\W00081.npz,0.7636363636363637,0.7636363636363637,0.004748049192130566,0.008371589705348015,0.39408808946609497,0.6948419809341431,0.007132471539080143,0.014338226988911629,two_hand
VSL,bãi cỏ,W00082.npz,dataset\VSL\bãi cỏ\W00082.npz,0.7204301075268817,0.7204301075268817,0.015259912237524986,0.018298881128430367,1.0071542263031006,1.2077261209487915,0.03497069701552391,0.03771157190203667,two_hand
VSL,bãi tắm,W00084.npz,dataset\VSL\bãi tắm\W00084.npz,0.6388888888888888,0.6388888888888888,0.005673535168170929,0.009510025382041931,0.2553090751171112,0.4279511570930481,0.004329321440309286,0.008533560670912266,two_hand
VSL,bãi đỗ xe (ô tô),W00083.npz,dataset\VSL\bãi đỗ xe (ô tô)\W00083.npz,0.7244897959183674,0.7244897959183674,0.004684237763285637,0.008516505360603333,0.3278966546058655,0.5961553454399109,0.004091727547347546,0.007213805802166462,two_hand
VSL,bé gái,W00217.npz,dataset\VSL\bé gái\W00217.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bé hơn,W00218.npz,dataset\VSL\bé hơn\W00218.npz,0.7446808510638298,0.7446808510638298,0.010642987675964832,0.01295309979468584,0.7343661189079285,0.8937638998031616,0.013697410002350807,0.014834155328571796,two_hand
VSL,bé loắt choắt,W00219.npz,dataset\VSL\bé loắt choắt\W00219.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bé trai,W00220B.npz,dataset\VSL\bé trai\W00220B.npz,0.8968253968253969,0.8968253968253969,0.0012950649252161384,0.003419172018766403,0.14504727721214294,0.38294726610183716,0.0022008204832673073,0.0070790378376841545,right_one_hand
VSL,bé trai,W00220N.npz,dataset\VSL\bé trai\W00220N.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bé trai,W00220T.npz,dataset\VSL\bé trai\W00220T.npz,0.875,0.875,0.0012148686219006777,0.0024794312193989754,0.134850412607193,0.27521687746047974,0.0022004982456564903,0.0050513409078121185,right_one_hand
VSL,béo,W00225.npz,dataset\VSL\béo\W00225.npz,0.6666666666666666,0.6666666666666666,0.007580404635518789,0.01269439421594143,0.4320830702781677,0.7235804796218872,0.0077080074697732925,0.009715764783322811,two_hand
VSL,bê tông,W00228.npz,dataset\VSL\bê tông\W00228.npz,0.6455696202531646,0.6455696202531646,0.005317057482898235,0.007792069111019373,0.2658528685569763,0.38960346579551697,0.008647141978144646,0.01058277115225792,two_hand
VSL,bên cạnh,W00236.npz,dataset\VSL\bên cạnh\W00236.npz,0.6976744186046512,0.6976744186046512,0.007564235478639603,0.011857914738357067,0.44628989696502686,0.6996169686317444,0.004391897469758987,0.007085859775543213,two_hand
VSL,bên cạnh,W00236N.npz,dataset\VSL\bên cạnh\W00236N.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bên dưới,W00237.npz,dataset\VSL\bên dưới\W00237.npz,0.6987951807228916,0.6987951807228916,0.0065405042842030525,0.01101680938154459,0.3728087544441223,0.6279581189155579,0.011023672297596931,0.01562654599547386,two_hand
VSL,bên phải,W00238.npz,dataset\VSL\bên phải\W00238.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bên trong,W00241.npz,dataset\VSL\bên trong\W00241.npz,0.6962025316455697,0.6962025316455697,0.004151112399995327,0.007591405883431435,0.2241600751876831,0.40993592143058777,0.004621842410415411,0.005142768379300833,two_hand
VSL,bên trái,W00239.npz,dataset\VSL\bên trái\W00239.npz,0.6344086021505376,0.6344086021505376,0.006335208658128977,0.00883849710226059,0.3674421012401581,0.5126328468322754,0.011637392453849316,0.01714276522397995,two_hand
VSL,bên trên,W00240.npz,dataset\VSL\bên trên\W00240.npz,0.6533333333333333,0.6533333333333333,0.005736250896006823,0.008752073161303997,0.2753400504589081,0.42009949684143066,0.0066622463054955006,0.008097239769995213,two_hand
VSL,bênh vực,W00246.npz,dataset\VSL\bênh vực\W00246.npz,0.6896551724137931,0.6896551724137931,0.008790839463472366,0.013222457841038704,0.5186595320701599,0.7801250219345093,0.011042558588087559,0.016924675554037094,two_hand
VSL,bìa sách,W00254.npz,dataset\VSL\bìa sách\W00254.npz,0.7555555555555555,0.7555555555555555,0.018211495131254196,0.02830168791115284,1.2201701402664185,1.8962130546569824,0.02391901984810829,0.030649537220597267,two_hand
VSL,bìa vở,W00255B.npz,dataset\VSL\bìa vở\W00255B.npz,0.7263157894736842,0.7263157894736842,0.0076828342862427235,0.013783734291791916,0.5224327445030212,0.9372939467430115,0.008255280554294586,0.014548780396580696,two_hand
VSL,bìa vở,W00255N.npz,dataset\VSL\bìa vở\W00255N.npz,0.7045454545454546,0.7045454545454546,0.012871969491243362,0.015209756791591644,0.7851901650428772,0.9277951717376709,0.012625548057258129,0.010844861157238483,two_hand
VSL,bìa vở,W00255T.npz,dataset\VSL\bìa vở\W00255T.npz,0.8628571428571429,0.8628571428571429,0.009223719127476215,0.016116982325911522,1.383557915687561,2.4175474643707275,0.01438883226364851,0.02069253847002983,two_hand
VSL,bình an,W00274B.npz,dataset\VSL\bình an\W00274B.npz,0.7448979591836735,0.7448979591836735,0.008435117080807686,0.015629783272743225,0.6073284149169922,1.1253443956375122,0.008882671594619751,0.010793044231832027,two_hand
VSL,bình an,W00274N.npz,dataset\VSL\bình an\W00274N.npz,0.7340425531914894,0.7340425531914894,0.012923948466777802,0.017072420567274094,0.8788285255432129,1.1609245538711548,0.02351444959640503,0.028721092268824577,two_hand
VSL,bình an,W00274T.npz,dataset\VSL\bình an\W00274T.npz,0.7525773195876289,0.7525773195876289,0.010228753089904785,0.015273569151759148,0.7364702224731445,1.0996969938278198,0.01290114689618349,0.014876577071845531,two_hand
VSL,Bình Dương,W00276.npz,dataset\VSL\Bình Dương\W00276.npz,0.6835443037974683,0.6835443037974683,0.008968397043645382,0.012149227783083916,0.4753250479698181,0.6439090967178345,0.009013981558382511,0.009239797480404377,two_hand
VSL,bình minh,W00279.npz,dataset\VSL\bình minh\W00279.npz,0.7380952380952381,0.7380952380952381,0.006203903816640377,0.009148483164608479,0.37843814492225647,0.5580574870109558,0.006097191479057074,0.007430473808199167,two_hand
VSL,bình phương,W00282.npz,dataset\VSL\bình phương\W00282.npz,0.7051282051282052,0.7051282051282052,0.009311896748840809,0.010748440399765968,0.5028424263000488,0.5804157853126526,0.012205066159367561,0.015219394117593765,two_hand
VSL,Bình Phước,W00283.npz,dataset\VSL\Bình Phước\W00283.npz,0.7027027027027027,0.7027027027027027,0.01148584671318531,0.019762929528951645,0.5857781767845154,1.0079094171524048,0.01552216149866581,0.018479447811841965,two_hand
VSL,bình sữa (em bé),D0461.npz,dataset\VSL\bình sữa (em bé)\D0461.npz,1.0,1.0,0.0009798547253012657,0.0032855896279215813,0.1058243066072464,0.3548436760902405,0.0005287608364596963,0.0019841035827994347,right_one_hand
VSL,Bình Thuận,W00285.npz,dataset\VSL\Bình Thuận\W00285.npz,0.7222222222222222,0.7222222222222222,0.005045481026172638,0.0077317850664258,0.32291078567504883,0.4948342442512512,0.006201200187206268,0.008427347056567669,two_hand
VSL,bình thường,W00286B.npz,dataset\VSL\bình thường\W00286B.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bình thường,W00286N.npz,dataset\VSL\bình thường\W00286N.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bình thường,W00286T.npz,dataset\VSL\bình thường\W00286T.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,Bình Định,W00277.npz,dataset\VSL\Bình Định\W00277.npz,0.75,0.75,0.0068947309628129005,0.013539452105760574,0.44815751910209656,0.8800643682479858,0.00960259698331356,0.011803213506937027,two_hand
VSL,bí ngô,W00252.npz,dataset\VSL\bí ngô\W00252.npz,0.6455696202531646,0.6455696202531646,0.011680376715958118,0.017285438254475594,0.5840188264846802,0.864271879196167,0.010148155502974987,0.012548484839498997,two_hand
VSL,bím tóc đuôi sam,W00273.npz,dataset\VSL\bím tóc đuôi sam\W00273.npz,0.8267716535433071,0.8267716535433071,0.006046643014997244,0.011585282161831856,0.6288508772850037,1.2048693895339966,0.004426405765116215,0.007356584537774324,two_hand
VSL,bít tất,W00287.npz,dataset\VSL\bít tất\W00287.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
VSL,bít tết (bò),D0077B.npz,dataset\VSL\bít tết (bò)\D0077B.npz,0.7321428571428571,0.7321428571428571,0.005066778976470232,0.008688525296747684,0.4104090929031372,0.7037705183029175,0.004667437169700861,0.007377428002655506,two_hand
VSL,bít tết (bò),D0077N.npz,dataset\VSL\bít tết (bò)\D0077N.npz,0.7731958762886598,0.7731958762886598,0.0047599272802472115,0.007517809979617596,0.3522346317768097,0.556317925453186,0.00487982714548707,0.005771676078438759,two_hand
VSL,bít tết (bò),D0077T.npz,dataset\VSL\bít tết (bò)\D0077T.npz,0.7938144329896907,0.7938144329896907,0.006469228304922581,0.009994040243327618,0.49166133999824524,0.7595470547676086,0.010039123706519604,0.013166089542210102,two_hand
VSL,bò,W00288.npz,dataset\VSL\bò\W00288.npz,0.5783132530120482,0.5783132530120482,0.010347511619329453,0.015622276812791824,0.48633304238319397,0.7342470288276672,0.014402064494788647,0.014184193685650826,two_hand
VSL,bò sát,W00289.npz,dataset\VSL\bò sát\W00289.npz,0.6666666666666666,0.6666666666666666,0.00456767063587904,0.008003405295312405,0.26035723090171814,0.45619410276412964,0.005199730396270752,0.005754928104579449,two_hand
VSL,bò tót,W00290.npz,dataset\VSL\bò tót\W00290.npz,0.6585365853658537,0.6585365853658537,0.012910225428640842,0.014605852775275707,0.6842419505119324,0.7741101980209351,0.01632390357553959,0.01553345751017332,two_hand
