dataset,label,num_samples,prototype_index
VSL,phun nước,1,4047
VSL,phà,1,4048
VSL,phá,3,4049
VSL,pháo hoa,1,4050
VSL,pháo sáng,1,4051
VSL,pháo đài,1,4052
VSL,phát biểu,1,4053
VSL,phát hiện,1,4054
VSL,phát động,1,4055
VSL,phân biệt,1,4056
VSL,phân công,1,4057
VSL,phân loại,1,4058
VSL,phân số,1,4059
VSL,phân số thập phân,1,4060
VSL,phân số tối giản,1,4061
VSL,phân tích,1,4062
VSL,phân vân,1,4063
VSL,phép mầu,1,4064
VSL,phép tính,1,4065
VSL,phê bình,1,4066
VSL,phích nước,1,4067
VSL,phòng bệnh,1,4068
VSL,phòng chống,1,4069
VSL,phòng chức năng,1,4070
VSL,phòng học tin học,1,4071
VSL,phòng máy tính,1,4072
VSL,phòng mĩ thuật,1,4073
VSL,phòng thí nghiệm,1,4074
VSL,phòng thư viện,1,4075
VSL,phòng y tế,1,4076
VSL,phòng âm nhạc,1,4077
VSL,phòng đa năng,1,4078
VSL,phó hiệu trưởng,3,4079
VSL,phóng viên,1,4080
VSL,phô tô,1,4081
VSL,phù hợp,1,4082
VSL,phơi quần áo,1,4083
VSL,phương Tây,1,4084
VSL,phương hướng,1,4085
VSL,phương pháp,1,4086
VSL,phương tiện,1,4087
VSL,phương tiện giao thông,3,4088
VSL,phương Đông,1,4089
VSL,phải không_,3,4090
VSL,phản bội,3,4091
VSL,phản xạ,1,4092
VSL,phản động,1,4093
VSL,phấn (viết bảng),3,4094
VSL,phấn trang điểm,1,4095
VSL,phấn đấu,1,4096
VSL,phấp phới,1,4097
VSL,phần trăm,1,4098
VSL,phẫu thuật bụng,1,4099
VSL,phẫu thuật chân,1,4100
VSL,phẫu thuật cổ,1,4101
VSL,phẫu thuật mũi,1,4102
VSL,phẫu thuật mắt,1,4103
VSL,phẫu thuật tay,1,4104
VSL,phật (tượng),1,4105
VSL,phễu,1,4106
VSL,phố,1,4107
VSL,phố cổ,1,4108
VSL,phố cổ Hội an,1,4109
VSL,phổ biến,1,4110
VSL,phổi,1,4111
VSL,phở,3,4112
VSL,phở cuốn,3,4113
VSL,phụ huynh,1,4114
VSL,phụ thuộc,1,4115
VSL,phục hồi,1,4116
VSL,phục vụ,1,4117
VSL,phủ nhận,1,4118
VSL,phức tạp,1,4119
VSL,pi-a-nô (dương cầm),1,4120
VSL,q,1,4121
VSL,quan (chức vụ),1,4122
VSL,quan hệ,1,4123
VSL,quan hệ từ,1,4124
VSL,quan sát,1,4125
VSL,quan trọng,1,4126
VSL,quan tâm,1,4127
VSL,quan điểm,1,4128
VSL,quang hợp,1,4129
VSL,quanh năm,1,4130
VSL,quay cóp,1,4131
VSL,quay phim,1,4132
VSL,quy nạp,1,4133
VSL,quy tắc,1,4134
VSL,quy định,1,4135
VSL,quy đồng mẫu số,1,4136
VSL,quyên góp,1,4137
VSL,quyến luyến,1,4138
VSL,quyết tâm,3,4139
VSL,quyết định,3,4140
VSL,quyền lợi,3,4141
VSL,quyển vở,3,4142
VSL,quà,1,4143
VSL,quàng khăn,1,4144
VSL,quá cảnh,1,4145
VSL,quát mắng,1,4146
VSL,quân đội,2,4147
VSL,quét dọn,1,4148
VSL,quét nhà,1,4149
VSL,quê,3,4150
VSL,quên,1,4151
VSL,quý giá,1,4152
VSL,quý hiếm,1,4153
VSL,quạt cây,1,4154
VSL,quạt treo tường,1,4155
VSL,quạt trần,1,4156
VSL,quả,1,4157
VSL,quả bưởi,3,4158
VSL,quả bầu,1,4159
VSL,quả bầu hồ lô,1,4160
VSL,quả cam,1,4161
VSL,quả chanh,1,4162
VSL,quả chuối,1,4163
VSL,quả chôm chôm,1,4164
VSL,quả dưa hấu,3,4165
VSL,quả dừa,3,4166
VSL,quả dừa xiêm,3,4167
VSL,quả gấc,1,4168
VSL,quả hồng,1,4169
VSL,quả hồng xiêm,1,4170
VSL,quả khế,3,4171
VSL,quả lê,1,4172
VSL,quả mít,1,4173
VSL,quả mướp,1,4174
VSL,quả na,1,4175
VSL,quả nho,1,4176
VSL,quả nhãn,3,4177
VSL,quả quýt,1,4178
VSL,quả quất,1,4179
VSL,quả roi,3,4180
VSL,quả su su,1,4181
VSL,quả sầu riêng,1,4182
VSL,quả thanh long,1,4183
VSL,quả táo,2,4184
VSL,quả vải,1,4185
VSL,quả xoài,1,4186
VSL,quả điều,2,4187
VSL,quả đu đủ,3,4188
VSL,quả đất,1,4189
VSL,quả địa cầu,1,4190
VSL,quả ổi,1,4191
VSL,quả ớt,1,4192
VSL,quảng cáo,1,4193
VSL,quần bò,3,4194
VSL,quần yếm,1,4195
VSL,quần âu,1,4196
VSL,quần đùi,1,4197
VSL,quận,3,4198
VSL,quốc ca,1,4199
VSL,quốc gia,1,4200
VSL,quốc hội,1,4201
VSL,quốc khánh,1,4202
VSL,quốc tế,1,4203
VSL,quỳ,1,4204
VSL,r,1,4205
VSL,ra lệnh,1,4206
VSL,ra ngoài,3,4207
VSL,rau,1,4208
VSL,rau bắp cải,1,4209
VSL,rau cải,1,4210
VSL,rau cải thảo,1,4211
VSL,rau diếp cá,1,4212
VSL,rau dền,1,4213
VSL,rau mùng tơi,1,4214
VSL,rau ngò_rau mùi,1,4215
VSL,rau ngót,1,4216
VSL,reo hò,1,4217
VSL,ria mép,1,4218
VSL,riêng biệt,1,4219
VSL,riêng tư,1,4220
VSL,rong biển,1,4221
VSL,rong chơi,3,4222
VSL,ru ngủ,1,4223
VSL,ruộng bậc thang,1,4224
VSL,ruột già,1,4225
VSL,ruột non,1,4226
VSL,rào chắn,1,4227
VSL,rách,1,4228
VSL,râu,1,4229
VSL,rèn luyện,1,4230
VSL,rèn sắt,1,4231
VSL,rình mò,1,4232
VSL,rìu,1,4233
VSL,róc rách,1,4234
VSL,rón rén,1,4235
VSL,rõ ràng,2,4236
VSL,rút gọn,1,4237
VSL,rút gọn phân số,1,4238
VSL,răng,1,4239
VSL,răng cưa,1,4240
VSL,răng hô,1,4241
VSL,răng khểnh,1,4242
VSL,rơi,1,4243
VSL,rơm,1,4244
VSL,rơm rớm,1,4245
VSL,rước đèn,1,4246
VSL,rưỡi,3,4247
VSL,rượu,3,4248
VSL,rạch,1,4249
VSL,rạp chiếu phim,1,4250
VSL,rắc rối,1,4251
VSL,rằm trung thu,3,4252
VSL,rẽ phải,1,4253
VSL,rế,1,4254
VSL,rễ chùm,1,4255
VSL,rễ cây,1,4256
VSL,rễ cọc,1,4257
VSL,rổ,1,4258
VSL,rộng lớn,1,4259
VSL,rộng rãi,1,4260
VSL,rụng tóc (đt),1,4261
VSL,rừng núi,1,4262
VSL,rừng rậm,1,4263
VSL,rừng thưa,1,4264
VSL,rửa bát,1,4265
VSL,rửa chân,2,4266
VSL,rửa mặt,2,4267
VSL,rửa tay,1,4268
VSL,rực rỡ,1,4269
VSL,s,1,4270
VSL,sa mạc,1,4271
VSL,sa thải,1,4272
VSL,san hô,1,4273
VSL,san sẻ,1,4274
VSL,sao,2,4275
VSL,sao chép,1,4276
VSL,sau,1,4277
VSL,say sưa,1,4278
VSL,sinh hoạt,1,4279
VSL,sinh sản,3,4280
VSL,sinh sống,1,4281
VSL,sinh tố,1,4282
VSL,"sinh tố (bơ, dâu,..)",1,4283
VSL,sinh vật,1,4284
VSL,sinh đôi,3,4285
VSL,sinh đẻ,3,4286
VSL,sinh động,1,4287
VSL,siêng năng,1,4288
VSL,siêu thị,1,4289
VSL,siêu tốc,1,4290
VSL,siêu âm,1,4291
VSL,soi,1,4292
VSL,son môi,1,4293
VSL,song song,1,4294
VSL,sum họp,1,4295
VSL,suy nghĩ,2,4296
VSL,suy ra (Toán học),1,4297
VSL,suýt,3,4298
VSL,suối,1,4299
VSL,suỵt,1,4300
VSL,sách,1,4301
VSL,sách giáo khoa,1,4302
VSL,sách toán,1,4303
VSL,sáng,1,4304
VSL,sáng chói,1,4305
VSL,sáng kiến,1,4306
VSL,sáng tạo,1,4307
VSL,sáo,1,4308
VSL,sân chơi,2,4309
VSL,sân khấu,1,4310
VSL,sân nhà,1,4311
VSL,sân thượng,1,4312
VSL,sân trường,3,4313
VSL,sân vận động,1,4314
VSL,sâu,1,4315
VSL,sâu bọ,1,4316
VSL,sâu răng,1,4317
VSL,sâu thẳm,1,4318
VSL,sóng biển,1,4319
VSL,sóng thần,1,4320
VSL,sông Hồng,1,4321
VSL,súc miệng,1,4322
VSL,súp,1,4323
VSL,súp lơ,1,4324
VSL,săn bắn,1,4325
VSL,sĩ diện,2,4326
VSL,sĩ quan,1,4327
VSL,sơ mi,3,4328
VSL,sơ đồ,2,4329
VSL,sơn,1,4330
VSL,sương gió,1,4331
VSL,sườn,1,4332
VSL,sản xuất,1,4333
VSL,sấm chớp,1,4334
VSL,sấm sét,1,4335
VSL,sắp xếp,3,4336
VSL,sắt,3,4337
VSL,số La Mã (Toán học),1,4338
VSL,số bé,1,4339
VSL,số chín,1,4340
VSL,số chẵn,1,4341
VSL,số liền sau,1,4342
VSL,số liền trước,1,4343
VSL,số lẻ,1,4344
VSL,số lớn,1,4345
VSL,số thập phân,1,4346
VSL,số đo,1,4347
VSL,sống sót,3,4348
VSL,sốt,1,4349
VSL,sổ tay,1,4350
VSL,sổ điểm danh,1,4351
VSL,sổ đầu bài,1,4352
VSL,sờ,1,4353
VSL,sợ không_,1,4354
VSL,sợi,1,4355
VSL,sợi chỉ,1,4356
VSL,sợi dây,1,4357
VSL,sợi len,1,4358
VSL,sụp đổ,1,4359
VSL,sức khỏe,1,4360
VSL,sừng,1,4361
VSL,sừng bò,1,4362
VSL,sừng trâu,1,4363
VSL,sửa chữa,1,4364
VSL,sữa,3,4365
VSL,sữa bò,3,4366
VSL,sữa bột,3,4367
VSL,sữa dê,3,4368
VSL,sữa hộp,3,4369
VSL,sữa rửa mặt,1,4370
VSL,sữa đặc,1,4371
VSL,sự thật,1,4372
VSL,t,3,4373
VSL,tai,1,4374
VSL,tai nạn,1,4375
VSL,tai nạn giao thông,1,4376
VSL,tam giác,1,4377
VSL,taxi,1,4378
VSL,tay,1,4379
VSL,tay chân sạch sẽ,3,4380
VSL,tay phải,1,4381
VSL,tay trái,1,4382
VSL,tha,1,4383
VSL,tha mồi,1,4384
VSL,tha thứ,3,4385
VSL,tham dự,3,4386
VSL,tham khảo,1,4387
VSL,tham lam,1,4388
VSL,tham quan,3,4389
VSL,tham ăn,3,4390
VSL,thanh niên,1,4391
VSL,thao thức,1,4392
VSL,theo dõi,1,4393
VSL,theo đuổi,1,4394
VSL,thi cử,3,4395
VSL,thiu,1,4396
VSL,thiên nhiên,1,4397
VSL,thiên thần,1,4398
VSL,thiên đình,1,4399
VSL,thiếp mời,1,4400
VSL,thiếp đi,1,4401
VSL,thiết kế,3,4402
VSL,thiếu nhi,1,4403
VSL,thiếu niên,1,4404
VSL,thiếu thốn,3,4405
VSL,thiệp sinh nhật,3,4406
VSL,thiệt thòi,1,4407
VSL,thoát hiểm,1,4408
VSL,thoăn thoắt,1,4409
VSL,thu mua,1,4410
VSL,thu nhỏ,1,4411
VSL,thu thập,1,4412
VSL,thung lũng,1,4413
VSL,thuyết phục,1,4414
VSL,thuyết trình,1,4415
VSL,thuyền chài,1,4416
VSL,thuyền rồng,1,4417
VSL,thuê,3,4418
VSL,thuận lợi,1,4419
VSL,thuốc bắc,1,4420
VSL,thuốc bổ,1,4421
VSL,thuốc lá,1,4422
VSL,thuộc lòng,1,4423
VSL,thuộc địa,1,4424
VSL,thuỷ thủ,1,4425
VSL,thuỷ điện,3,4426
VSL,thành công,1,4427
VSL,thành lập,4,4428
VSL,thành thạo,1,4429
VSL,thành thị,1,4430
VSL,thành viên,1,4431
VSL,thác,1,4432
VSL,thái độ,3,4433
VSL,thám tử,1,4434
VSL,thán phục,1,4435
VSL,tháng,3,4436
VSL,thánh địa Mỹ Sơn,1,4437
VSL,tháo gỡ,1,4438
VSL,tháp,1,4439
VSL,tháp Rùa,1,4440
VSL,thâm quầng mắt,1,4441
VSL,thân cây,3,4442
VSL,thân hình,1,4443
VSL,thân thiết,1,4444
VSL,thân thiện,1,4445
VSL,thèm,1,4446
VSL,thèm rỏ dãi,1,4447
VSL,thét,1,4448
VSL,thêm,1,4449
VSL,thêu,2,4450
VSL,thì thầm,1,4451
VSL,thìa,3,4452
VSL,thí nghiệm,1,4453
VSL,thích nghi,1,4454
VSL,thích thú,3,4455
VSL,thím,1,4456
VSL,thóc (gạo),1,4457
VSL,thói quen,3,4458
VSL,thông báo,1,4459
VSL,thông cảm,1,4460
VSL,thông minh,3,4461
VSL,thông qua,1,4462
VSL,thông thường,1,4463
VSL,thông tin,3,4464
VSL,thù lao,1,4465
VSL,thùng,1,4466
VSL,thú dữ,3,4467
VSL,thú y,3,4468
VSL,thúc đẩy,1,4469
VSL,thăm hỏi,3,4470
VSL,thăng bằng,1,4471
VSL,thơm,3,4472
VSL,thư giãn,1,4473
VSL,thương (số),1,4474
VSL,thương mại,1,4475
VSL,thương yêu,6,4476
VSL,thường xuyên,4,4477
VSL,thả diều,1,4478
VSL,thả mồi,1,4479
VSL,thản nhiên,1,4480
VSL,thấp hơn,1,4481
VSL,thấp nhất,1,4482
VSL,thần chết,1,4483
VSL,thần kinh,1,4484
VSL,thần kì,1,4485
VSL,thầy cô,3,4486
VSL,thầy cúng,1,4487
VSL,thầy giáo,3,4488
VSL,thận,1,4489
VSL,thập thò,1,4490
VSL,thật thà,1,4491
VSL,thắc mắc,1,4492
VSL,thắng lợi,1,4493
VSL,thắp đèn,1,4494
VSL,thẳng hàng (Toán học),1,4495
VSL,thẳng tắp,1,4496
VSL,thẻ,1,4497
VSL,thế hệ,1,4498
VSL,thế nào_,3,4499
VSL,thề,1,4500
VSL,thềm,1,4501
VSL,thị giác,1,4502
VSL,thị lực,1,4503
VSL,thịnh vượng,1,4504
VSL,thối,1,4505
VSL,thống nhất,1,4506
VSL,thống nhất đất nước,1,4507
VSL,thổ dân,1,4508
VSL,thổi,1,4509
VSL,thổi bóng,1,4510
VSL,thổi kèn,1,4511
VSL,thờ cúng,1,4512
VSL,thời gian biểu,1,4513
VSL,thở,1,4514
VSL,thở dài,1,4515
VSL,thợ kim hoàn,1,4516
VSL,thợ rèn,1,4517
VSL,thợ thêu,1,4518
VSL,thụ phấn (hoa),1,4519
VSL,thủ công,3,4520
VSL,thủ tướng,3,4521
VSL,thủng,1,4522
VSL,thủy chung,1,4523
VSL,thứ tự,1,4524
VSL,thừa,3,4525
VSL,thực hiện,1,4526
VSL,thực hành,1,4527
VSL,thực phẩm,1,4528
VSL,thực sự,1,4529
VSL,thực tế,1,4530
VSL,thực vật,1,4531
VSL,ti hí mắt,1,4532
VSL,tia chớp,1,4533
VSL,tia nắng,1,4534
VSL,tia số,1,4535
VSL,tim,1,4536
VSL,tin cậy,1,4537
VSL,tin học,1,4538
VSL,tin nhắn,1,4539
VSL,tin tức,1,4540
VSL,tinh mắt,1,4541
VSL,tinh trùng,1,4542
VSL,tiêm,1,4543
VSL,tiêu cực,1,4544
VSL,tiêu diệt,1,4545
VSL,tiêu hoá,1,4546
VSL,tiếc,3,4547
VSL,tiến bộ,1,4548
VSL,tiến sĩ,1,4549
VSL,tiếng Anh,3,4550
VSL,tiếng nói,1,4551
VSL,tiếp nhận,1,4552
VSL,tiếp theo,1,4553
VSL,tiếp thu,1,4554
VSL,tiếp tân,1,4555
VSL,tiếp tục,3,4556
VSL,tiết kiệm,3,4557
VSL,tiểu học,1,4558
VSL,tiệc,1,4559
VSL,tiện nghi,1,4560
VSL,to lớn,1,4561
VSL,toa lét,1,4562
VSL,toa xe,3,4563
VSL,toà án,3,4564
VSL,toàn cầu,1,4565
VSL,trang phục,1,4566
VSL,trang trí,1,4567
VSL,trang điểm,1,4568
VSL,tranh luận,1,4569
VSL,trao tặng,1,4570
VSL,tre,3,4571
VSL,tri kỉ,1,4572
VSL,triều cường,1,4573
VSL,triều đình,1,4574
VSL,triệu phú,1,4575
VSL,trong khoảng,1,4576
VSL,trong ngoài,3,4577
VSL,trong suốt,1,4578
VSL,trong sáng,1,4579
VSL,trung bình,1,4580
VSL,trung thành,1,4581
VSL,trung tâm,1,4582
VSL,trung điểm,1,4583
VSL,trung ương,1,4584
VSL,truyền dịch,1,4585
VSL,truyền thông,1,4586
VSL,truyền thống,1,4587
VSL,trà,1,4588
VSL,trà nóng,1,4589
VSL,trà sữa,1,4590
VSL,trà đá,1,4591
VSL,tràn ngập (nước),1,4592
VSL,trách mắng,1,4593
VSL,trách nhiệm,1,4594
VSL,trái nghĩa,2,4595
VSL,tránh thai,1,4596
VSL,trêu,1,4597
VSL,trêu tức,1,4598
VSL,trình bày,1,4599
VSL,trình độ,1,4600
VSL,trí khôn,1,4601
VSL,trí thức,1,4602
VSL,trò chơi,1,4603
VSL,tròn,1,4604
VSL,tròn trịa (mặt),1,4605
VSL,trói tay,1,4606
VSL,trông chờ,3,4607
VSL,trông coi,1,4608
VSL,trông nhà,1,4609
VSL,trông nom,3,4610
VSL,trùm chăn,1,4611
VSL,trú mưa,1,4612
VSL,trúng thưởng,1,4613
VSL,trúng tuyển,3,4614
VSL,trăng,3,4615
VSL,trưng bày,1,4616
VSL,trước,3,4617
VSL,trường PTCS (cấp 2),3,4618
VSL,trường THPT ( cấp 3),3,4619
VSL,trường hợp,1,4620
VSL,trường mầm non,3,4621
VSL,trường tiểu học,2,4622
VSL,trưởng nhóm,1,4623
VSL,trưởng thành,1,4624
VSL,trại giam,1,4625
VSL,trạm xe buýt,1,4626
VSL,trạm y tế,1,4627
VSL,trả (đt),1,4628
VSL,trả lời,1,4629
VSL,trả thù,1,4630
VSL,trầm trồ,1,4631
VSL,trần nhà,1,4632
VSL,trắng muốt,3,4633
VSL,trắng tay,1,4634
VSL,trẻ con_con nít,3,4635
VSL,trọc đầu,3,4636
VSL,trọng nam khinh nữ,1,4637
VSL,trọng tài,1,4638
VSL,trốn chạy,3,4639
VSL,trốn tìm,1,4640
VSL,trống,1,4641
VSL,trống (không có gì),1,4642
VSL,trộm cắp,1,4643
VSL,trộn (đt),1,4644
VSL,trở thành,1,4645
VSL,trục hoành,1,4646
VSL,trục tung,1,4647
VSL,trục xuất,1,4648
VSL,trụi lá,3,4649
VSL,trứng,3,4650
VSL,trực nhật,1,4651
VSL,trực tiếp,1,4652
VSL,tung tăng,1,4653
VSL,tuyên bố,1,4654
VSL,tuyên ngôn,1,4655
VSL,tuyên truyền,1,4656
VSL,tuyệt vọng,1,4657
VSL,tuân lệnh,1,4658
VSL,tuân thủ,1,4659
VSL,tuần,3,4660
VSL,tuần lễ người Điếc thế giới,3,4661
VSL,tuần này,3,4662
VSL,tuần sau,3,4663
VSL,tuần trăng mật,1,4664
VSL,tuần trước,3,4665
VSL,tuốt lúa,1,4666
VSL,tuổi thơ,1,4667
VSL,tuổi thơ ấu,1,4668
VSL,tuỷ sống,1,4669
VSL,tài giỏi,1,4670
VSL,tài năng,1,4671
VSL,tài trợ,1,4672
VSL,tàu hoả,3,4673
VSL,tàu ngầm,1,4674
VSL,tàu thuyền,1,4675
VSL,tàu thủy,1,4676
VSL,tác dụng,1,4677
VSL,tác giả,1,4678
VSL,tác phẩm,1,4679
VSL,tác động,2,4680
VSL,tách,1,4681
VSL,tách lớp,1,4682
VSL,tái phát,1,4683
VSL,tái phạm,3,4684
VSL,tán thành,1,4685
VSL,tát,1,4686
VSL,tâm thần,1,4687
VSL,tên là gì_,2,4688
VSL,tên riêng,1,4689
VSL,tìm hiểu,3,4690
VSL,tình cảm,1,4691
VSL,tình cờ,1,4692
VSL,tình huống,1,4693
VSL,tình yêu,1,4694
VSL,tí hon,1,4695
VSL,tích (số),1,4696
VSL,tích cực,1,4697
VSL,tím tái,1,4698
VSL,tính,1,4699
VSL,tính chất,1,4700
VSL,tính chất bằng nhau,1,4701
VSL,tính chất cơ bản của phân số,1,4702
VSL,tính chất giao hoán,1,4703
VSL,tính chất kết hợp,1,4704
VSL,tính cách,1,4705
VSL,tính nhẩm,1,4706
VSL,tính toán,1,4707
VSL,tính từ,1,4708
VSL,tò mò,2,4709
VSL,tòa soạn,1,4710
VSL,tóc dài,1,4711
VSL,tóc dựng đứng,1,4712
VSL,tóc ngắn,3,4713
VSL,tóc xoăn,1,4714
VSL,tóm cổ,1,4715
VSL,tóm lược,1,4716
VSL,tóm tắt,1,4717
VSL,tô màu,3,4718
VSL,tôi yêu bạn,3,4719
VSL,tôi yêu bạn ấy,1,4720
VSL,tôm hùm,1,4721
VSL,tôn thờ,1,4722
VSL,tôn trọng,2,4723
VSL,tù giam,1,4724
VSL,túm tóc,1,4725
VSL,tăm,1,4726
VSL,tĩnh lặng,1,4727
VSL,tươi cười,1,4728
VSL,tương lai,1,4729
VSL,tương ớt,3,4730
VSL,tương ứng,1,4731
VSL,tưới cây,3,4732
VSL,tưởng,1,4733
VSL,tưởng tượng,4,4734
VSL,tượng,1,4735
VSL,tượng đài,1,4736
VSL,tạm biệt,1,4737
VSL,tạo dáng,1,4738
VSL,tạo thành,1,4739
VSL,tải về,1,4740
VSL,tấm lòng,1,4741
VSL,tấm vải,3,4742
VSL,tấn công,1,4743
VSL,tẩy chay,1,4744
VSL,tận số,1,4745
VSL,tập hợp (Toán học),1,4746
VSL,tập hợp rỗng,1,4747
VSL,tập làm văn,1,4748
VSL,tập thể,1,4749
VSL,tập thể dục,2,4750
VSL,tập trung,1,4751
VSL,tập viết,1,4752
VSL,tặc lưỡi,1,4753
VSL,tỉ lệ,1,4754
VSL,tỉ mỉ,1,4755
VSL,tỉ số,1,4756
VSL,tỉ số phần trăm,1,4757
VSL,tỉnh,1,4758
VSL,tỉnh táo,1,4759
VSL,tỏa hương,1,4760
VSL,tống tiền,1,4761
VSL,tồn tại,1,4762
VSL,tổ chim,1,4763
VSL,tổ tiên,1,4764
VSL,tổ trưởng,1,4765
VSL,tổng (số),1,4766
VSL,tổng hợp,1,4767
VSL,tổng kết_bế giảng,3,4768
VSL,tổng thống,3,4769
VSL,tờ báo,3,4770
VSL,tờ giấy,3,4771
VSL,tờ tiền,1,4772
VSL,tụ tập,1,4773
VSL,tủi thân,1,4774
VSL,từ bỏ,1,4775
VSL,từ chối,3,4776
VSL,từ ngữ,1,4777
VSL,từ phải sang trái,1,4778
VSL,từ trái nghĩa,3,4779
VSL,từ trái sang phải,1,4780
VSL,từ đồng âm,1,4781
VSL,tự (tự làm),1,4782
VSL,tự do,3,4783
VSL,tự giác,1,4784
VSL,tự hào,1,4785
VSL,tự lập,3,4786
VSL,tự tin,3,4787
VSL,tự trọng,1,4788
VSL,tự vệ,3,4789
VSL,u,1,4790
VSL,u ám ( trời u ám),1,4791
VSL,ung dung,1,4792
VSL,ung thư,3,4793
VSL,uốn,1,4794
VSL,uốn cong,1,4795
VSL,uốn dẻo,1,4796
VSL,uốn tóc,1,4797
VSL,v,1,4798
VSL,va chạm,1,4799
VSL,va li,1,4800
VSL,vai,1,4801
VSL,vai trò,1,4802
VSL,vi khuẩn,1,4803
VSL,viết lia lịa,1,4804
VSL,việc làm,1,4805
VSL,viện bảo tàng,1,4806
VSL,viện nghiên cứu,1,4807
VSL,vua Hùng,1,4808
VSL,vui chơi,3,4809
VSL,vui mừng,3,4810
VSL,vui sướng,3,4811
VSL,vui tính,1,4812
VSL,vun đắp,1,4813
VSL,vuông góc,1,4814
VSL,vuốt tóc,1,4815
VSL,vàng (kim loại),1,4816
VSL,vàng bạc,1,4817
VSL,vào,1,4818
VSL,vào lớp,1,4819
VSL,vào mùa,2,4820
VSL,vá quần áo,1,4821
VSL,vá xe,1,4822
VSL,vác,1,4823
VSL,vái lạy,1,4824
VSL,vái tứ phương,1,4825
VSL,vây bắt,1,4826
VSL,vé,1,4827
VSL,vênh váo,1,4828
VSL,vì sao_,3,4829
VSL,ví dụ,3,4830
VSL,vòi nước,1,4831
VSL,vòi voi,1,4832
VSL,vòm lá,1,4833
VSL,vòng cung,1,4834
VSL,vòng nguyệt quế,1,4835
VSL,vòng quanh Trái Đất,1,4836
VSL,vòng tròn,1,4837
VSL,vòng đeo tay,1,4838
VSL,vòng đời,1,4839
VSL,vô duyên,3,4840
VSL,vô lo vô nghĩ,1,4841
VSL,vô lí,1,4842
VSL,vô tâm,1,4843
VSL,vô tình,1,4844
VSL,vô tư,1,4845
VSL,vô ý,1,4846
VSL,vô ý thức,1,4847
VSL,võ thuật,1,4848
VSL,võng (cái võng),1,4849
VSL,vùng vẫy (dành cho người),1,4850
VSL,văn,1,4851
VSL,văn bản,1,4852
VSL,văn nghệ,3,4853
VSL,vĩ cầm,1,4854
VSL,vĩ đại,1,4855
VSL,vũ công,1,4856
VSL,vũ trụ,1,4857
VSL,vườn thú,1,4858
VSL,vượt trội,1,4859
VSL,vạch trần,1,4860
VSL,vạch xuất phát,1,4861
VSL,vạm vỡ,1,4862
VSL,vạt áo,1,4863
VSL,vải lụa,3,4864
VSL,vấn đề,3,4865
VSL,vầng trăng,2,4866
VSL,vẫn,3,4867
VSL,vẫy tay,1,4868
VSL,vẫy vùng (cá),1,4869
VSL,vận chuyển,1,4870
VSL,vận tốc,1,4871
VSL,vận động,1,4872
VSL,vật,1,4873
VSL,vật nuôi,3,4874
VSL,vắn tắt,1,4875
VSL,vắng,3,4876
VSL,vắng lặng,1,4877
VSL,vắt cam,1,4878
VSL,vắt chanh,1,4879
VSL,vết thương,1,4880
VSL,về (Sài Gòn),1,4881
VSL,về 2 (Miền Bắc),2,4882
VSL,về 3 (đi về),1,4883
VSL,về 4 (từ nơi khác về),1,4884
VSL,về 5 (về nhà),1,4885
VSL,vệ sinh cá nhân,1,4886
VSL,vị ngữ,1,4887
VSL,vị trí,1,4888
VSL,vịnh,1,4889
VSL,vịnh Hạ Long,1,4890
VSL,vịt quay,1,4891
VSL,vỏ,1,4892
VSL,vồ,1,4893
VSL,vỗ cánh,1,4894
VSL,vỗ tay,1,4895
VSL,vỗ về,1,4896
VSL,vội vã,1,4897
VSL,vớt,1,4898
VSL,vở chèo,1,4899
VSL,vỡ,1,4900
VSL,vỡ lòng,1,4901
VSL,vợt cầu lông,1,4902
VSL,vững chắc,1,4903
VSL,vực sâu,1,4904
VSL,w,1,4905
VSL,x,3,4906
VSL,xa cách,1,4907
VSL,xa vô tận,1,4908
VSL,xa xôi,1,4909
VSL,xanh xao,3,4910
VSL,xe ben,1,4911
VSL,xe container,1,4912
VSL,xe cảnh sát,3,4913
VSL,xe cẩu,1,4914
VSL,xe cứu hỏa,2,4915
VSL,xe cứu thương,1,4916
VSL,xe khách,3,4917
VSL,xe lam,1,4918
VSL,xe lu,1,4919
VSL,xe máy,1,4920
VSL,xe tải,1,4921
VSL,xe đạp,1,4922
VSL,xem,3,4923
VSL,xem xét,1,4924
VSL,xem đã,1,4925
VSL,xen,1,4926
VSL,xin lỗi,1,4927
VSL,xinh,1,4928
VSL,xinh xắn,1,4929
VSL,xoa đầu,1,4930
VSL,xoá bỏ,1,4931
VSL,xoáy,1,4932
VSL,xu (tiền),1,4933
VSL,xui xẻo,1,4934
VSL,xung phong,1,4935
VSL,xung quanh nhà,1,4936
VSL,xung đột,1,4937
VSL,xuyên Việt,1,4938
VSL,xuất hiện,3,4939
VSL,xuất khẩu,1,4940
VSL,xuống,1,4941
VSL,xà phòng,3,4942
VSL,xà phòng giặt,3,4943
VSL,xào,1,4944
VSL,xác chết,1,4945
VSL,xác định,1,4946
VSL,xách nặng,1,4947
VSL,xách túi,1,4948
VSL,xâm hại tình dục,1,4949
VSL,xâm lược,1,4950
VSL,xây,3,4951
VSL,xây nhà,1,4952
VSL,xã,1,4953
VSL,xã hội,3,4954
VSL,xé rách,1,4955
VSL,xì hơi (đánh rắm),2,4956
VSL,xích đạo,1,4957
VSL,xóa bảng,1,4958
